Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),Sparsity,Proximity,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_006236.png,GO,"[0.0578, 0.9422]",GO,"[0.03785, 0.96215]",False,128.0,100.00%,,,,,,,,0.50487
town7_006245.png,GO,"[0.30107, 0.69893]",GO,"[0.16093, 0.83907]",False,128.0,100.00%,,,,,,,,0.47998
town7_006247.png,GO,"[0.2709, 0.7291]",GO,"[0.2572, 0.7428]",False,128.0,100.00%,,,,,,,,0.44981
town7_006256.png,GO,"[0.22621, 0.77379]",GO,"[0.14799, 0.85201]",False,128.0,100.00%,,,,,,,,0.49247
town7_006258.png,GO,"[0.14242, 0.85758]",GO,"[0.25388, 0.74612]",False,128.0,100.00%,,,,,,,,0.50831
town7_006263.png,GO,"[0.14259, 0.85741]",GO,"[0.21896, 0.78104]",False,128.0,100.00%,,,,,,,,0.47503
town7_006265.png,GO,"[0.14895, 0.85105]",GO,"[0.26553, 0.73447]",False,128.0,100.00%,,,,,,,,0.41129
town7_006270.png,STOP,"[0.73362, 0.26638]",GO,"[0.49451, 0.50549]",True,60.0,46.88%,60.0,11.15706,0.53143,734.96221,19.46815,0.92558,0.131,0.30463
town7_006272.png,GO,"[0.35232, 0.64768]",STOP,"[0.50224, 0.49776]",True,10.0,7.81%,10.0,5.04726,0.63579,315.96414,23.13443,0.97497,0.17906,0.18758
town7_006279.png,GO,"[0.05332, 0.94668]",GO,"[0.15963, 0.84037]",False,128.0,100.00%,,,,,,,,0.49603
town7_006281.png,GO,"[0.01914, 0.98086]",STOP,"[0.52891, 0.47109]",True,118.0,92.19%,118.0,14.4713,0.52367,1118.68594,17.64372,0.89257,0.08257,0.70645
town7_006284.png,GO,"[0.15468, 0.84532]",STOP,"[0.54807, 0.45193]",True,37.0,28.91%,37.0,9.69505,0.4711,686.6407,19.76351,0.82813,0.10834,0.21306
town7_006286.png,GO,"[0.10274, 0.89726]",STOP,"[0.53875, 0.46125]",True,70.0,54.69%,70.0,10.86483,0.51399,587.69917,20.43925,0.91956,0.10684,0.34694
town7_006287.png,GO,"[0.12444, 0.87556]",STOP,"[0.6216, 0.3784]",True,124.0,96.88%,124.0,14.70551,0.49223,916.21622,18.51082,0.88437,0.10697,0.45535
town7_006293.png,GO,"[0.16774, 0.83226]",GO,"[0.31432, 0.68568]",False,128.0,100.00%,,,,,,,,0.48929
town7_006296.png,GO,"[0.22022, 0.77978]",GO,"[0.27742, 0.72258]",False,128.0,100.00%,,,,,,,,0.44041
town7_006299.png,GO,"[0.14947, 0.85053]",GO,"[0.3047, 0.6953]",False,128.0,100.00%,,,,,,,,0.50599
town7_006300.png,GO,"[0.16261, 0.83739]",GO,"[0.43189, 0.56811]",False,128.0,100.00%,,,,,,,,0.5898
town7_006305.png,GO,"[0.20367, 0.79633]",GO,"[0.40571, 0.59429]",False,128.0,100.00%,,,,,,,,0.48403
town7_006312.png,GO,"[0.43904, 0.56096]",GO,"[0.19444, 0.80556]",False,128.0,100.00%,,,,,,,,0.41892
town7_006315.png,GO,"[0.37061, 0.62939]",STOP,"[0.51872, 0.48128]",True,100.0,78.12%,100.0,8.98411,0.57907,624.88659,20.17279,0.93187,0.14994,0.3756
town7_006316.png,GO,"[0.30972, 0.69028]",STOP,"[0.50099, 0.49901]",True,104.0,81.25%,104.0,9.74634,0.54002,701.4163,19.67105,0.91268,0.14954,0.33913
town7_006327.png,GO,"[0.10646, 0.89354]",GO,"[0.12399, 0.87601]",False,128.0,100.00%,,,,,,,,0.48679
town7_006333.png,GO,"[0.28709, 0.71291]",GO,"[0.29391, 0.70609]",False,128.0,100.00%,,,,,,,,0.41373
town7_006338.png,GO,"[0.24267, 0.75733]",GO,"[0.24162, 0.75838]",False,128.0,100.00%,,,,,,,,0.56095
town7_006340.png,GO,"[0.2785, 0.7215]",GO,"[0.22614, 0.77386]",False,128.0,100.00%,,,,,,,,0.51404
town7_006346.png,GO,"[0.29178, 0.70822]",GO,"[0.28658, 0.71342]",False,128.0,100.00%,,,,,,,,0.71637
town7_006363.png,GO,"[0.4825, 0.5175]",GO,"[0.29682, 0.70318]",False,128.0,100.00%,,,,,,,,0.41404
town7_006374.png,STOP,"[0.77008, 0.22992]",GO,"[0.46148, 0.53852]",True,53.0,41.41%,53.0,4.0449,0.80667,111.42344,27.66104,0.99669,0.38186,0.29741
town7_006375.png,STOP,"[0.7105, 0.2895]",GO,"[0.49327, 0.50673]",True,19.0,14.84%,19.0,2.67222,0.80877,87.88688,28.69156,0.99762,0.39159,0.23014
town7_006387.png,STOP,"[0.67122, 0.32878]",GO,"[0.4319, 0.5681]",True,6.0,4.69%,6.0,0.84492,0.84103,59.64568,30.37501,0.99836,0.4211,0.33617
town7_006390.png,GO,"[0.28982, 0.71018]",STOP,"[0.50356, 0.49644]",True,32.0,25.00%,32.0,2.37234,0.85258,53.55242,30.84301,0.99825,0.4061,0.35272
town7_006392.png,GO,"[0.27677, 0.72323]",STOP,"[0.52881, 0.47119]",True,54.0,42.19%,54.0,3.40546,0.84556,62.79581,30.1515,0.99787,0.37804,0.28109
town7_006401.png,GO,"[0.21508, 0.78492]",GO,"[0.25456, 0.74544]",False,128.0,100.00%,,,,,,,,0.47099
town7_006408.png,GO,"[0.25869, 0.74131]",GO,"[0.21853, 0.78147]",False,128.0,100.00%,,,,,,,,0.4754
town7_006409.png,GO,"[0.24984, 0.75016]",GO,"[0.22125, 0.77875]",False,128.0,100.00%,,,,,,,,0.43213
town7_006426.png,STOP,"[0.8951, 0.1049]",GO,"[0.46287, 0.53713]",True,26.0,20.31%,26.0,5.2767,0.6315,304.44555,23.29571,0.98312,0.22252,0.23374
town7_006427.png,STOP,"[0.9659, 0.0341]",GO,"[0.44324, 0.55676]",True,33.0,25.78%,33.0,6.97705,0.69596,290.94594,23.49268,0.98632,0.25265,0.22057
town7_006428.png,STOP,"[0.9496, 0.0504]",GO,"[0.44097, 0.55903]",True,34.0,26.56%,34.0,6.6656,0.74884,224.48948,24.61884,0.98772,0.29667,0.22669
town7_006436.png,STOP,"[0.9342, 0.0658]",GO,"[0.46427, 0.53573]",True,33.0,25.78%,33.0,6.41738,0.70837,245.00208,24.23911,0.98642,0.27968,0.30931
town7_006438.png,STOP,"[0.93877, 0.06123]",GO,"[0.35552, 0.64448]",True,30.0,23.44%,30.0,6.42099,0.7158,238.99872,24.34685,0.98711,0.29347,0.21446
town7_006440.png,STOP,"[0.93044, 0.06956]",GO,"[0.44107, 0.55893]",True,29.0,22.66%,29.0,6.01368,0.71523,241.13849,24.30814,0.98654,0.29245,0.18958
town7_006441.png,STOP,"[0.94279, 0.05721]",GO,"[0.42428, 0.57572]",True,33.0,25.78%,33.0,6.30214,0.7163,233.15234,24.45441,0.98753,0.28941,0.23697
town7_006449.png,STOP,"[0.93339, 0.06661]",GO,"[0.38958, 0.61042]",True,38.0,29.69%,38.0,7.24456,0.70307,262.05901,23.94681,0.98573,0.27685,0.25336
town7_006456.png,STOP,"[0.92908, 0.07092]",GO,"[0.49866, 0.50134]",True,29.0,22.66%,29.0,5.74718,0.71466,215.33435,24.79967,0.9885,0.28944,0.2194
town7_006459.png,STOP,"[0.94033, 0.05967]",GO,"[0.421, 0.579]",True,28.0,21.88%,28.0,5.9739,0.71218,232.1713,24.47272,0.98747,0.28661,0.26676
town7_006462.png,STOP,"[0.93405, 0.06595]",GO,"[0.47995, 0.52005]",True,24.0,18.75%,24.0,5.8426,0.71127,233.56841,24.44666,0.98774,0.2816,0.20869
town7_006465.png,STOP,"[0.93951, 0.06049]",GO,"[0.45206, 0.54794]",True,31.0,24.22%,31.0,6.17455,0.71366,210.51315,24.89801,0.98924,0.28139,0.27995
town7_006473.png,STOP,"[0.94724, 0.05276]",GO,"[0.39755, 0.60245]",True,34.0,26.56%,34.0,6.40371,0.70746,256.83091,24.03433,0.98571,0.2824,0.31463
town7_006474.png,STOP,"[0.93964, 0.06036]",GO,"[0.43439, 0.56561]",True,35.0,27.34%,35.0,6.09248,0.70799,250.05714,24.15041,0.98597,0.28064,0.41771
town7_006476.png,STOP,"[0.92048, 0.07952]",GO,"[0.43766, 0.56234]",True,24.0,18.75%,24.0,5.69416,0.7123,225.87156,24.59219,0.98816,0.28329,0.20526
town7_006479.png,STOP,"[0.9331, 0.0669]",GO,"[0.45591, 0.54409]",True,32.0,25.00%,32.0,6.33964,0.71495,252.7582,24.10375,0.98593,0.27827,0.28499
town7_006482.png,STOP,"[0.75101, 0.24899]",GO,"[0.45352, 0.54648]",True,3.0,2.34%,3.0,1.54396,0.73684,211.45185,24.87869,0.98989,0.30229,0.17583
town7_006486.png,GO,"[0.18661, 0.81339]",GO,"[0.15633, 0.84367]",False,128.0,100.00%,,,,,,,,0.48722
town7_006501.png,GO,"[0.22697, 0.77303]",GO,"[0.18628, 0.81372]",False,128.0,100.00%,,,,,,,,0.47485
town7_006502.png,GO,"[0.212, 0.788]",GO,"[0.18683, 0.81317]",False,128.0,100.00%,,,,,,,,0.53257
town7_006505.png,GO,"[0.27843, 0.72157]",STOP,"[0.64883, 0.35117]",True,110.0,85.94%,110.0,12.51938,0.61484,463.15216,21.47357,0.9139,0.18502,0.48384
town7_006514.png,GO,"[0.2761, 0.7239]",STOP,"[0.52461, 0.47539]",True,7.0,5.47%,7.0,3.07979,0.74946,132.41635,26.91139,0.97414,0.30155,0.28437
town7_006516.png,GO,"[0.2897, 0.7103]",STOP,"[0.50696, 0.49304]",True,21.0,16.41%,21.0,3.36057,0.74509,98.24464,28.20772,0.95598,0.31158,0.20716
town7_006518.png,GO,"[0.29926, 0.70074]",STOP,"[0.5623, 0.4377]",True,25.0,19.53%,25.0,3.82378,0.735,126.59378,27.10668,0.95635,0.29408,0.25272
town7_006521.png,GO,"[0.42078, 0.57922]",STOP,"[0.57763, 0.42237]",True,1.0,0.78%,1.0,0.63404,0.72462,151.52687,26.32591,0.96923,0.28731,0.20479
town7_006526.png,GO,"[0.3799, 0.6201]",GO,"[0.18812, 0.81188]",False,128.0,100.00%,,,,,,,,0.46548
town7_006527.png,STOP,"[0.96003, 0.03997]",GO,"[0.4725, 0.5275]",True,81.0,63.28%,81.0,6.67548,0.73132,222.85013,24.65067,0.94769,0.28075,0.32902
town7_006533.png,GO,"[0.33501, 0.66499]",STOP,"[0.51355, 0.48645]",True,115.0,89.84%,115.0,4.10777,0.69215,194.77128,25.23555,0.94955,0.25889,0.5558
town7_006537.png,GO,"[0.19833, 0.80167]",GO,"[0.25324, 0.74676]",False,128.0,100.00%,,,,,,,,0.48186
town7_006538.png,GO,"[0.26274, 0.73726]",GO,"[0.25637, 0.74363]",False,128.0,100.00%,,,,,,,,0.56596
town7_006539.png,GO,"[0.17087, 0.82913]",GO,"[0.28202, 0.71798]",False,128.0,100.00%,,,,,,,,0.43618
town7_006545.png,GO,"[0.08175, 0.91825]",STOP,"[0.56977, 0.43023]",True,120.0,93.75%,120.0,14.42256,0.43834,1126.0781,17.61512,0.7987,0.08459,0.4076
town7_006548.png,GO,"[0.1127, 0.8873]",STOP,"[0.51643, 0.48357]",True,85.0,66.41%,85.0,11.06275,0.55184,570.17164,20.57075,0.91923,0.1378,0.38944
town7_006558.png,GO,"[0.15567, 0.84433]",GO,"[0.28377, 0.71623]",False,128.0,100.00%,,,,,,,,0.59168
town7_006575.png,STOP,"[0.56034, 0.43966]",GO,"[0.48648, 0.51352]",True,11.0,8.59%,11.0,2.3937,0.64134,266.57677,23.87258,0.96891,0.22045,0.18837
town7_006586.png,GO,"[0.01804, 0.98196]",GO,"[0.08788, 0.91212]",False,128.0,100.00%,,,,,,,,0.44924
town7_006592.png,GO,"[0.15463, 0.84537]",GO,"[0.03578, 0.96422]",False,128.0,100.00%,,,,,,,,0.43711
town7_006593.png,GO,"[0.13794, 0.86206]",GO,"[0.07985, 0.92015]",False,128.0,100.00%,,,,,,,,0.53868
town7_006615.png,GO,"[0.07028, 0.92972]",GO,"[0.26396, 0.73604]",False,128.0,100.00%,,,,,,,,0.4472
town7_006618.png,GO,"[0.1163, 0.8837]",GO,"[0.05521, 0.94479]",False,128.0,100.00%,,,,,,,,0.46492
town7_006619.png,GO,"[0.12237, 0.87763]",GO,"[0.05838, 0.94162]",False,128.0,100.00%,,,,,,,,0.6963
town7_006621.png,GO,"[0.17809, 0.82191]",GO,"[0.12031, 0.87969]",False,128.0,100.00%,,,,,,,,0.55482
town7_006622.png,GO,"[0.13618, 0.86382]",GO,"[0.18096, 0.81904]",False,128.0,100.00%,,,,,,,,0.41601
town7_006628.png,GO,"[0.28422, 0.71578]",GO,"[0.34292, 0.65708]",False,128.0,100.00%,,,,,,,,0.5719
town7_006629.png,GO,"[0.19266, 0.80734]",GO,"[0.3604, 0.6396]",False,128.0,100.00%,,,,,,,,0.4232
town7_006632.png,GO,"[0.22287, 0.77713]",STOP,"[0.50258, 0.49742]",True,79.0,61.72%,79.0,14.22436,0.51663,1246.12794,17.17518,0.89653,0.12032,0.32446
town7_006634.png,GO,"[0.31351, 0.68649]",STOP,"[0.52914, 0.47086]",True,111.0,86.72%,111.0,15.62752,0.55573,1099.81401,17.71761,0.90541,0.13622,0.40928
town7_006639.png,GO,"[0.11958, 0.88042]",STOP,"[0.58381, 0.41619]",True,64.0,50.00%,64.0,9.90465,0.67723,470.37724,21.40634,0.96735,0.2145,0.27869
town7_006655.png,GO,"[0.32674, 0.67326]",STOP,"[0.54213, 0.45787]",True,72.0,56.25%,72.0,9.52229,0.6749,389.06776,22.23055,0.97189,0.2136,0.37047
town7_006656.png,GO,"[0.33844, 0.66156]",STOP,"[0.51858, 0.48142]",True,76.0,59.38%,76.0,9.48493,0.6721,391.08495,22.20809,0.96967,0.22042,0.42329
town7_006657.png,GO,"[0.33996, 0.66004]",STOP,"[0.54741, 0.45259]",True,78.0,60.94%,78.0,9.70259,0.66314,415.00456,21.95027,0.96282,0.21971,0.32991
town7_006661.png,GO,"[0.32772, 0.67228]",STOP,"[0.54146, 0.45854]",True,75.0,58.59%,75.0,9.25246,0.68692,349.78076,22.69284,0.97159,0.22217,0.35145
town7_006667.png,GO,"[0.33957, 0.66043]",STOP,"[0.50606, 0.49394]",True,69.0,53.91%,69.0,8.54172,0.72987,268.10083,23.84782,0.98027,0.25591,0.33248
town7_006675.png,GO,"[0.33411, 0.66589]",GO,"[0.26643, 0.73357]",False,128.0,100.00%,,,,,,,,0.40099
town7_006676.png,GO,"[0.35554, 0.64446]",GO,"[0.26835, 0.73165]",False,128.0,100.00%,,,,,,,,0.47891
town7_006677.png,GO,"[0.3472, 0.6528]",GO,"[0.26009, 0.73991]",False,128.0,100.00%,,,,,,,,0.44022
town7_006680.png,GO,"[0.3253, 0.6747]",GO,"[0.2702, 0.7298]",False,128.0,100.00%,,,,,,,,0.55313
town7_006687.png,GO,"[0.32675, 0.67325]",GO,"[0.25535, 0.74465]",False,128.0,100.00%,,,,,,,,0.56589
town7_006689.png,GO,"[0.28168, 0.71832]",GO,"[0.26695, 0.73305]",False,128.0,100.00%,,,,,,,,0.46147
town7_006690.png,GO,"[0.30504, 0.69496]",GO,"[0.28032, 0.71968]",False,128.0,100.00%,,,,,,,,0.44883
town7_006691.png,STOP,"[0.57065, 0.42935]",GO,"[0.36463, 0.63537]",True,1.0,0.78%,1.0,0.34463,0.77929,146.18565,26.48176,0.99406,0.32932,0.15819
town7_006706.png,GO,"[0.27022, 0.72978]",GO,"[0.29771, 0.70229]",False,128.0,100.00%,,,,,,,,0.44871
town7_006711.png,GO,"[0.30281, 0.69719]",GO,"[0.3566, 0.6434]",False,128.0,100.00%,,,,,,,,0.43079
town7_006724.png,GO,"[0.34604, 0.65396]",STOP,"[0.50737, 0.49263]",True,29.0,22.66%,29.0,4.32098,0.71994,221.28398,24.6813,0.98841,0.24457,0.27309
town7_006726.png,GO,"[0.4907, 0.5093]",STOP,"[0.53481, 0.46519]",True,7.0,5.47%,7.0,1.93945,0.73055,220.64297,24.6939,0.98876,0.27769,0.11741
town7_006728.png,STOP,"[0.94977, 0.05023]",STOP,"[0.7614, 0.2386]",False,128.0,100.00%,,,,,,,,0.48458
town7_006733.png,STOP,"[0.97091, 0.02909]",STOP,"[0.82449, 0.17551]",False,128.0,100.00%,,,,,,,,0.44283
town7_006737.png,STOP,"[0.96745, 0.03255]",STOP,"[0.77402, 0.22598]",False,128.0,100.00%,,,,,,,,0.64669
town7_006738.png,STOP,"[0.96714, 0.03286]",STOP,"[0.74866, 0.25134]",False,128.0,100.00%,,,,,,,,0.43868
town7_006755.png,STOP,"[0.96129, 0.03871]",STOP,"[0.72845, 0.27155]",False,128.0,100.00%,,,,,,,,0.46897
town7_006758.png,STOP,"[0.95479, 0.04521]",STOP,"[0.73754, 0.26246]",False,128.0,100.00%,,,,,,,,0.58103
town7_006764.png,STOP,"[0.95117, 0.04883]",STOP,"[0.82801, 0.17199]",False,128.0,100.00%,,,,,,,,0.56099
town7_006770.png,STOP,"[0.96205, 0.03795]",GO,"[0.46683, 0.53317]",True,105.0,82.03%,105.0,9.75217,0.67422,426.97292,21.8268,0.97866,0.20935,0.5888
town7_006774.png,STOP,"[0.9585, 0.0415]",STOP,"[0.79807, 0.20193]",False,128.0,100.00%,,,,,,,,0.62701
town7_006779.png,STOP,"[0.95159, 0.04841]",STOP,"[0.80423, 0.19577]",False,128.0,100.00%,,,,,,,,0.62772
town7_006782.png,STOP,"[0.96162, 0.03838]",STOP,"[0.69762, 0.30238]",False,128.0,100.00%,,,,,,,,0.40609
town7_006785.png,STOP,"[0.96641, 0.03359]",STOP,"[0.76849, 0.23151]",False,128.0,100.00%,,,,,,,,0.5514
town7_006788.png,STOP,"[0.96289, 0.03711]",STOP,"[0.72325, 0.27675]",False,128.0,100.00%,,,,,,,,0.53743
town7_006789.png,STOP,"[0.96566, 0.03434]",STOP,"[0.73031, 0.26969]",False,128.0,100.00%,,,,,,,,0.54671
town7_006790.png,STOP,"[0.95642, 0.04358]",STOP,"[0.66131, 0.33869]",False,128.0,100.00%,,,,,,,,0.48215
town7_006792.png,STOP,"[0.95261, 0.04739]",STOP,"[0.71938, 0.28062]",False,128.0,100.00%,,,,,,,,0.52091
town7_006796.png,STOP,"[0.9689, 0.0311]",STOP,"[0.82518, 0.17482]",False,128.0,100.00%,,,,,,,,0.48117
town7_006804.png,STOP,"[0.96393, 0.03607]",STOP,"[0.78874, 0.21126]",False,128.0,100.00%,,,,,,,,0.51149
town7_006809.png,STOP,"[0.95385, 0.04615]",STOP,"[0.74367, 0.25633]",False,128.0,100.00%,,,,,,,,0.46683
town7_006813.png,STOP,"[0.96406, 0.03594]",STOP,"[0.76109, 0.23891]",False,128.0,100.00%,,,,,,,,0.46737
town7_006825.png,STOP,"[0.95908, 0.04092]",STOP,"[0.81236, 0.18764]",False,128.0,100.00%,,,,,,,,0.50045
town7_006826.png,STOP,"[0.93352, 0.06648]",STOP,"[0.82633, 0.17367]",False,128.0,100.00%,,,,,,,,0.53805
town7_006830.png,STOP,"[0.83653, 0.16347]",GO,"[0.47734, 0.52266]",True,79.0,61.72%,79.0,7.16481,0.66486,479.98362,21.31854,0.979,0.19383,0.49102
town7_006833.png,GO,"[0.24153, 0.75847]",STOP,"[0.51984, 0.48016]",True,102.0,79.69%,102.0,8.58894,0.6523,461.57099,21.48842,0.97571,0.1989,0.38948
town7_006834.png,GO,"[0.19965, 0.80035]",STOP,"[0.56719, 0.43281]",True,128.0,100.00%,128.0,11.72631,0.61582,635.64448,20.09866,0.97391,0.16212,0.48216
town7_006842.png,GO,"[0.11871, 0.88129]",GO,"[0.13342, 0.86658]",False,128.0,100.00%,,,,,,,,0.54267
town7_006847.png,GO,"[0.29816, 0.70184]",GO,"[0.28838, 0.71162]",False,128.0,100.00%,,,,,,,,0.58643
town7_006852.png,GO,"[0.29763, 0.70237]",GO,"[0.29166, 0.70834]",False,128.0,100.00%,,,,,,,,0.57041
town7_006854.png,GO,"[0.28225, 0.71775]",GO,"[0.28874, 0.71126]",False,128.0,100.00%,,,,,,,,0.51747
town7_006866.png,STOP,"[0.57969, 0.42031]",GO,"[0.36216, 0.63784]",True,1.0,0.78%,1.0,0.00356,0.6953,251.91424,24.11828,0.96977,0.26945,0.32097
town7_006868.png,STOP,"[0.78251, 0.21749]",STOP,"[0.68814, 0.31186]",False,128.0,100.00%,,,,,,,,0.5614
town7_006873.png,STOP,"[0.80167, 0.19833]",STOP,"[0.73154, 0.26846]",False,128.0,100.00%,,,,,,,,0.41965
town7_006875.png,STOP,"[0.76157, 0.23843]",STOP,"[0.77679, 0.22321]",False,128.0,100.00%,,,,,,,,0.4115
town7_006880.png,STOP,"[0.70683, 0.29317]",STOP,"[0.75445, 0.24555]",False,128.0,100.00%,,,,,,,,0.47473
town7_006883.png,STOP,"[0.75064, 0.24936]",GO,"[0.48838, 0.51162]",True,22.0,17.19%,22.0,1.13306,0.7079,248.40794,24.17915,0.97178,0.30282,0.16152
town7_006891.png,GO,"[0.08904, 0.91096]",GO,"[0.06137, 0.93863]",False,128.0,100.00%,,,,,,,,0.44346
town7_006892.png,GO,"[0.05303, 0.94697]",GO,"[0.11612, 0.88388]",False,128.0,100.00%,,,,,,,,0.5872
town7_006893.png,GO,"[0.17076, 0.82924]",GO,"[0.33447, 0.66553]",False,128.0,100.00%,,,,,,,,0.53786
town7_006894.png,GO,"[0.32353, 0.67647]",GO,"[0.31469, 0.68531]",False,128.0,100.00%,,,,,,,,0.44684
town7_006895.png,GO,"[0.31701, 0.68299]",GO,"[0.31274, 0.68726]",False,128.0,100.00%,,,,,,,,0.40068
town7_006897.png,GO,"[0.30552, 0.69448]",GO,"[0.30808, 0.69192]",False,128.0,100.00%,,,,,,,,0.53373
town7_006901.png,GO,"[0.29282, 0.70718]",GO,"[0.31315, 0.68685]",False,128.0,100.00%,,,,,,,,0.66187
town7_006902.png,GO,"[0.30745, 0.69255]",GO,"[0.3101, 0.6899]",False,128.0,100.00%,,,,,,,,0.46939
town7_006906.png,GO,"[0.30449, 0.69551]",GO,"[0.3129, 0.6871]",False,128.0,100.00%,,,,,,,,0.56661
town7_006912.png,GO,"[0.25671, 0.74329]",GO,"[0.30974, 0.69026]",False,128.0,100.00%,,,,,,,,0.43357
town7_006916.png,GO,"[0.26914, 0.73086]",GO,"[0.3138, 0.6862]",False,128.0,100.00%,,,,,,,,0.58078
town7_006918.png,GO,"[0.28169, 0.71831]",STOP,"[0.50033, 0.49967]",True,58.0,45.31%,58.0,7.93033,0.57601,606.75419,20.30068,0.92975,0.16925,0.30436
town7_006921.png,GO,"[0.30779, 0.69221]",GO,"[0.30962, 0.69038]",False,128.0,100.00%,,,,,,,,0.47717
town7_006924.png,GO,"[0.30137, 0.69863]",GO,"[0.30939, 0.69061]",False,128.0,100.00%,,,,,,,,0.45374
town7_006929.png,GO,"[0.32318, 0.67682]",GO,"[0.30954, 0.69046]",False,128.0,100.00%,,,,,,,,0.41799
town7_006932.png,GO,"[0.32856, 0.67144]",GO,"[0.30738, 0.69262]",False,128.0,100.00%,,,,,,,,0.47269
town7_006935.png,GO,"[0.38348, 0.61652]",GO,"[0.30932, 0.69068]",False,128.0,100.00%,,,,,,,,0.53138
town7_006936.png,GO,"[0.38811, 0.61189]",GO,"[0.31499, 0.68501]",False,128.0,100.00%,,,,,,,,0.52622
town7_006945.png,STOP,"[0.77173, 0.22827]",GO,"[0.48986, 0.51014]",True,9.0,7.03%,9.0,4.2242,0.68382,235.01471,24.41985,0.9796,0.25604,0.22168
town7_006946.png,STOP,"[0.79018, 0.20982]",GO,"[0.48683, 0.51317]",True,5.0,3.91%,5.0,3.21901,0.69122,226.92195,24.57204,0.98056,0.261,0.22188
town7_006953.png,STOP,"[0.78129, 0.21871]",GO,"[0.46805, 0.53195]",True,9.0,7.03%,9.0,3.96487,0.67847,246.72302,24.20871,0.97861,0.25277,0.13781
town7_006954.png,STOP,"[0.78589, 0.21411]",GO,"[0.47874, 0.52126]",True,8.0,6.25%,8.0,4.28213,0.67662,241.62417,24.2994,0.97917,0.251,0.19199
town7_006960.png,GO,"[0.19698, 0.80302]",STOP,"[0.5093, 0.4907]",True,104.0,81.25%,104.0,9.3513,0.6764,438.48872,21.71122,0.96591,0.23802,0.49937
town7_006962.png,GO,"[0.16503, 0.83497]",GO,"[0.19917, 0.80083]",False,128.0,100.00%,,,,,,,,0.4616
town7_006965.png,GO,"[0.12775, 0.87225]",GO,"[0.26265, 0.73735]",False,128.0,100.00%,,,,,,,,0.54548
town7_006973.png,GO,"[0.35062, 0.64938]",STOP,"[0.51761, 0.48239]",True,80.0,62.50%,80.0,11.45613,0.43852,913.11612,18.52554,0.8809,0.07839,0.72055
town7_006980.png,GO,"[0.33988, 0.66012]",GO,"[0.33544, 0.66456]",False,128.0,100.00%,,,,,,,,0.72968
town7_006981.png,GO,"[0.33004, 0.66996]",GO,"[0.34411, 0.65589]",False,128.0,100.00%,,,,,,,,0.47455
town7_006983.png,GO,"[0.33709, 0.66291]",GO,"[0.33528, 0.66472]",False,128.0,100.00%,,,,,,,,0.40886
town7_006986.png,GO,"[0.33353, 0.66647]",GO,"[0.33348, 0.66652]",False,128.0,100.00%,,,,,,,,0.55491
town7_006988.png,GO,"[0.34363, 0.65637]",GO,"[0.33558, 0.66442]",False,128.0,100.00%,,,,,,,,0.47122
town7_006990.png,GO,"[0.35001, 0.64999]",GO,"[0.33283, 0.66717]",False,128.0,100.00%,,,,,,,,0.47381
town7_007003.png,STOP,"[0.65664, 0.34336]",GO,"[0.45087, 0.54913]",True,6.0,4.69%,6.0,1.62065,0.74157,174.58799,25.71066,0.97696,0.31531,0.14084
town7_007010.png,STOP,"[0.59513, 0.40487]",GO,"[0.43731, 0.56269]",True,1.0,0.78%,1.0,0.96935,0.73672,189.19786,25.36164,0.97466,0.30895,0.10145
town7_007016.png,GO,"[0.11173, 0.88827]",GO,"[0.23161, 0.76839]",False,128.0,100.00%,,,,,,,,0.47378
town7_007021.png,GO,"[0.08889, 0.91111]",GO,"[0.14672, 0.85328]",False,128.0,100.00%,,,,,,,,0.543
town7_007022.png,GO,"[0.1592, 0.8408]",GO,"[0.1017, 0.8983]",False,128.0,100.00%,,,,,,,,0.5122
town7_007024.png,GO,"[0.47679, 0.52321]",STOP,"[0.56011, 0.43989]",True,2.0,1.56%,2.0,0.76183,0.72006,146.09609,26.48442,0.96893,0.2957,0.29141
town7_007028.png,STOP,"[0.68165, 0.31835]",GO,"[0.42269, 0.57731]",True,18.0,14.06%,18.0,2.58449,0.76208,101.83833,28.05169,0.98359,0.34388,0.2589
town7_007036.png,STOP,"[0.76889, 0.23111]",GO,"[0.49319, 0.50681]",True,37.0,28.91%,37.0,2.83992,0.74283,115.27607,27.51341,0.98271,0.3323,0.2789
town7_007043.png,STOP,"[0.76244, 0.23756]",GO,"[0.42053, 0.57947]",True,56.0,43.75%,56.0,3.88083,0.74572,120.9607,27.30436,0.98126,0.32529,0.34058
town7_007053.png,GO,"[0.33138, 0.66862]",GO,"[0.33068, 0.66932]",False,128.0,100.00%,,,,,,,,0.52835
town7_007058.png,GO,"[0.33278, 0.66722]",GO,"[0.32375, 0.67625]",False,128.0,100.00%,,,,,,,,0.57363
town7_007068.png,GO,"[0.13612, 0.86388]",GO,"[0.38569, 0.61431]",False,128.0,100.00%,,,,,,,,0.56284
town7_007070.png,GO,"[0.15305, 0.84695]",GO,"[0.082, 0.918]",False,128.0,100.00%,,,,,,,,0.50223
town7_007076.png,GO,"[0.31945, 0.68055]",GO,"[0.32112, 0.67888]",False,128.0,100.00%,,,,,,,,0.51912
