Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_006724.png,GO,"[0.00028, 0.91187, 0.06187, 0.02598]",STOP,"[0.82455, 0.17074, 0.00401, 0.0007]",True,74.0,57.81%,0.69153,316.82742,23.12258,0.98428,0.22142,6.05604
town7_006726.png,GO,"[0.0013, 0.94965, 0.03898, 0.01006]",GO,"[0.02747, 0.94345, 0.02726, 0.00181]",False,128.0,100.00%,,,,,,5.84552
town7_006728.png,STOP,"[0.91703, 0.08213, 0.00056, 0.00028]",GO,"[0.4894, 0.49587, 0.01234, 0.00239]",True,33.0,25.78%,0.76339,187.0687,25.41079,0.98898,0.31734,6.3964
town7_006733.png,STOP,"[0.9478, 0.05198, 8e-05, 0.00014]",GO,"[0.22972, 0.74231, 0.02479, 0.00318]",True,61.0,47.66%,0.71988,295.16951,23.43009,0.98643,0.23064,5.2313
town7_006737.png,STOP,"[0.94717, 0.05251, 0.00013, 0.00019]",GO,"[0.47556, 0.50759, 0.0156, 0.00124]",True,89.0,69.53%,0.70605,309.67815,23.2217,0.98512,0.23685,5.25284
town7_006738.png,STOP,"[0.94679, 0.05307, 5e-05, 9e-05]",GO,"[0.47472, 0.51372, 0.01055, 0.00101]",True,79.0,61.72%,0.69854,351.4594,22.67205,0.98316,0.22821,5.00247
town7_006755.png,STOP,"[0.93156, 0.06817, 0.00013, 0.00014]",GO,"[0.36391, 0.57618, 0.05834, 0.00157]",True,86.0,67.19%,0.68877,372.16958,22.42339,0.98179,0.22706,6.63528
town7_006758.png,STOP,"[0.93481, 0.06471, 0.00016, 0.00032]",GO,"[0.4789, 0.50752, 0.013, 0.00058]",True,92.0,71.88%,0.69125,383.30404,22.29537,0.98097,0.22679,6.67316
town7_006764.png,STOP,"[0.93272, 0.067, 0.0001, 0.00017]",GO,"[0.28127, 0.69277, 0.02409, 0.00187]",True,67.0,52.34%,0.69645,309.29534,23.22707,0.98576,0.22268,5.72939
town7_006770.png,STOP,"[0.94825, 0.05148, 7e-05, 0.0002]",GO,"[0.32688, 0.66299, 0.00829, 0.00184]",True,74.0,57.81%,0.71361,309.67888,23.22169,0.9849,0.24269,5.53761
town7_006774.png,STOP,"[0.94706, 0.05253, 0.00015, 0.00026]",GO,"[0.44929, 0.51746, 0.03078, 0.00247]",True,76.0,59.38%,0.6947,327.92573,22.97305,0.98416,0.22564,5.26167
town7_006779.png,STOP,"[0.94607, 0.05367, 0.00011, 0.00015]",GO,"[0.48148, 0.49232, 0.02381, 0.00238]",True,68.0,53.12%,0.70355,320.49818,23.07255,0.98456,0.23376,5.43968
town7_006782.png,STOP,"[0.92364, 0.0759, 0.00016, 0.00031]",GO,"[0.46031, 0.48192, 0.05607, 0.00169]",True,67.0,52.34%,0.71126,306.0401,23.27302,0.9855,0.2403,6.01999
town7_006785.png,STOP,"[0.93674, 0.06266, 0.0002, 0.0004]",GO,"[0.4828, 0.49771, 0.01766, 0.00183]",True,20.0,15.62%,0.74917,203.6494,25.04197,0.99125,0.28852,5.37526
town7_006788.png,STOP,"[0.92485, 0.07465, 0.00023, 0.00027]",GO,"[0.3607, 0.5955, 0.04086, 0.00294]",True,60.0,46.88%,0.69875,307.60237,23.25091,0.98552,0.22954,6.77067
town7_006789.png,STOP,"[0.93403, 0.06542, 0.00016, 0.00038]",GO,"[0.24382, 0.68933, 0.06541, 0.00144]",True,64.0,50.00%,0.69595,324.61182,23.01716,0.98429,0.22093,6.23222
town7_006790.png,STOP,"[0.94416, 0.05557, 9e-05, 0.00017]",GO,"[0.19199, 0.71229, 0.0934, 0.00232]",True,78.0,60.94%,0.68953,339.08161,22.82776,0.98395,0.21846,5.58027
town7_006792.png,STOP,"[0.93816, 0.06135, 0.00015, 0.00034]",GO,"[0.39464, 0.58868, 0.01453, 0.00215]",True,54.0,42.19%,0.7204,275.14599,23.73517,0.98716,0.25224,5.96109
town7_006796.png,STOP,"[0.94444, 0.05518, 0.00011, 0.00027]",GO,"[0.434, 0.52428, 0.04, 0.00171]",True,69.0,53.91%,0.69887,324.70435,23.01592,0.98484,0.22739,6.17985
town7_006804.png,STOP,"[0.93281, 0.06663, 0.00018, 0.00038]",GO,"[0.42394, 0.56846, 0.00612, 0.00148]",True,59.0,46.09%,0.72589,273.33359,23.76387,0.98718,0.25265,5.75177
town7_006809.png,STOP,"[0.93928, 0.06023, 0.00014, 0.00035]",GO,"[0.43179, 0.53372, 0.03269, 0.0018]",True,63.0,49.22%,0.70772,292.99701,23.46217,0.98616,0.24154,6.49582
town7_006813.png,STOP,"[0.93472, 0.06486, 0.00014, 0.00028]",GO,"[0.36186, 0.59951, 0.03648, 0.00215]",True,65.0,50.78%,0.69926,322.42372,23.04653,0.98492,0.22836,7.61896
town7_006825.png,STOP,"[0.93913, 0.06038, 0.00026, 0.00023]",GO,"[0.40161, 0.5766, 0.01831, 0.00348]",True,52.0,40.62%,0.70508,318.46818,23.10014,0.985,0.22772,7.06394
town7_006826.png,STOP,"[0.92208, 0.07699, 0.0004, 0.00054]",GO,"[0.21496, 0.7688, 0.01389, 0.00235]",True,53.0,41.41%,0.71886,320.13122,23.07752,0.98584,0.24258,7.52474
town7_006830.png,STOP,"[0.76729, 0.2267, 0.00499, 0.00102]",GO,"[0.35207, 0.62198, 0.02419, 0.00175]",True,4.0,3.12%,0.66726,323.30214,23.03472,0.98565,0.20379,7.39092
town7_006833.png,RIGHT,"[0.002, 0.17667, 0.79906, 0.02227]",LEFT,"[0.00369, 0.20802, 0.32027, 0.46802]",True,73.0,57.03%,0.70725,236.73734,24.38814,0.99106,0.24466,7.3383
town7_006834.png,RIGHT,"[0.00099, 0.0798, 0.8938, 0.02541]",LEFT,"[0.00408, 0.17355, 0.32819, 0.49418]",True,103.0,80.47%,0.74154,164.77404,25.96192,0.99451,0.27614,7.83015
town7_006842.png,LEFT,"[0.00068, 0.01109, 0.02932, 0.95891]",RIGHT,"[0.00075, 0.01849, 0.49292, 0.48784]",True,99.0,77.34%,0.67148,428.27497,21.81358,0.98106,0.17282,7.38162
town7_006847.png,GO,"[0.00431, 0.63586, 0.00476, 0.35508]",LEFT,"[0.00226, 0.4876, 0.00468, 0.50546]",True,41.0,32.03%,0.7391,139.78135,26.67631,0.98585,0.28447,6.44255
town7_006852.png,GO,"[0.00572, 0.92535, 0.00594, 0.06299]",STOP,"[0.46398, 0.3229, 0.20104, 0.01208]",True,114.0,89.06%,0.63817,450.55312,21.59334,0.95722,0.19905,6.40811
town7_006854.png,GO,"[0.00044, 0.98053, 0.00238, 0.01665]",STOP,"[0.64223, 0.35295, 0.00361, 0.00121]",True,112.0,87.50%,0.6288,510.26122,21.05288,0.94623,0.17444,5.67851
town7_006866.png,STOP,"[0.64709, 0.26204, 0.08595, 0.00491]",GO,"[0.29096, 0.53083, 0.1529, 0.02531]",True,1.0,0.78%,0.69511,252.49008,24.10836,0.96933,0.26861,6.92775
town7_006868.png,STOP,"[0.55781, 0.16886, 0.27, 0.00333]",RIGHT,"[0.31303, 0.19273, 0.48896, 0.00529]",True,5.0,3.91%,0.73656,198.42802,25.15477,0.97434,0.31135,6.48755
town7_006873.png,STOP,"[0.45368, 0.1543, 0.38751, 0.0045]",RIGHT,"[0.34379, 0.14903, 0.50358, 0.0036]",True,4.0,3.12%,0.72549,215.01242,24.80617,0.97025,0.32317,5.98104
town7_006875.png,STOP,"[0.44724, 0.16783, 0.37894, 0.00598]",RIGHT,"[0.37511, 0.17919, 0.4404, 0.00531]",True,3.0,2.34%,0.72522,211.67953,24.87401,0.97108,0.32425,5.87002
town7_006880.png,RIGHT,"[0.38942, 0.14707, 0.46056, 0.00295]",STOP,"[0.47881, 0.17489, 0.34185, 0.00446]",True,3.0,2.34%,0.72455,215.83034,24.78968,0.97106,0.32534,7.09527
town7_006883.png,RIGHT,"[0.36394, 0.14908, 0.48332, 0.00366]",STOP,"[0.42378, 0.19989, 0.37224, 0.00408]",True,3.0,2.34%,0.7077,244.53487,24.2474,0.97234,0.30482,7.36569
town7_006891.png,RIGHT,"[0.00025, 0.00407, 0.92034, 0.07534]",LEFT,"[0.00308, 0.01602, 0.13679, 0.84412]",True,8.0,6.25%,0.77276,160.06174,26.08793,0.99382,0.26951,6.90185
town7_006892.png,RIGHT,"[7e-05, 0.0095, 0.98906, 0.00137]",LEFT,"[0.00017, 0.00632, 0.32218, 0.67133]",True,79.0,61.72%,0.60904,743.67435,19.41698,0.96977,0.14323,6.46649
town7_006893.png,RIGHT,"[1e-05, 0.01335, 0.98628, 0.00035]",GO,"[7e-05, 0.64798, 0.34782, 0.00413]",True,58.0,45.31%,0.60634,517.56263,20.99117,0.96679,0.14476,6.4231
town7_006894.png,GO,"[4e-05, 0.99164, 0.00407, 0.00425]",LEFT,"[0.00055, 0.44301, 0.02152, 0.53492]",True,51.0,39.84%,0.56459,482.36932,21.29701,0.96054,0.15671,5.88014
town7_006895.png,LEFT,"[3e-05, 0.01829, 0.00014, 0.98154]",GO,"[0.00021, 0.65975, 0.00562, 0.33442]",True,30.0,23.44%,0.56634,365.35875,22.50361,0.96494,0.16478,6.92737
town7_006897.png,GO,"[0.00027, 0.9978, 0.00017, 0.00176]",LEFT,"[0.00171, 0.4526, 0.02271, 0.52298]",True,51.0,39.84%,0.56157,416.59508,21.93366,0.96105,0.16262,8.42807
town7_006901.png,GO,"[4e-05, 0.99622, 0.00071, 0.00302]",LEFT,"[0.00125, 0.47515, 0.02159, 0.502]",True,58.0,45.31%,0.59918,393.06911,22.18611,0.96292,0.16786,7.2684
town7_006902.png,GO,"[0.00025, 0.96908, 0.02217, 0.0085]",LEFT,"[0.00025, 0.4133, 0.04243, 0.54402]",True,24.0,18.75%,0.63182,332.55245,22.9122,0.9602,0.22385,7.66956
town7_006906.png,GO,"[3e-05, 0.99387, 0.00051, 0.00559]",LEFT,"[0.0005, 0.41963, 0.00745, 0.57242]",True,34.0,26.56%,0.58794,386.84766,22.2554,0.96128,0.19196,7.01631
town7_006912.png,GO,"[0.00014, 0.99746, 0.00064, 0.00176]",LEFT,"[0.00658, 0.34355, 0.01084, 0.63903]",True,59.0,46.09%,0.63607,510.82112,21.04812,0.91935,0.17952,7.83391
town7_006916.png,GO,"[0.00011, 0.98842, 0.00091, 0.01056]",LEFT,"[0.00187, 0.48428, 0.01712, 0.49673]",True,58.0,45.31%,0.57928,418.48219,21.91403,0.94464,0.17454,6.19749
town7_006918.png,GO,"[0.00034, 0.99747, 0.00012, 0.00207]",STOP,"[0.65524, 0.34247, 0.00047, 0.00183]",True,81.0,63.28%,0.55715,781.01029,19.20424,0.9192,0.15548,5.90757
town7_006921.png,GO,"[6e-05, 0.99494, 0.00064, 0.00436]",LEFT,"[0.00059, 0.34346, 0.01974, 0.63621]",True,54.0,42.19%,0.53465,581.87737,20.48249,0.93134,0.1419,5.28024
town7_006924.png,GO,"[0.00031, 0.99588, 0.00073, 0.00308]",LEFT,"[0.00219, 0.34732, 0.04541, 0.60508]",True,60.0,46.88%,0.58466,491.53664,21.21524,0.93471,0.17077,5.30871
town7_006929.png,GO,"[0.00019, 0.99852, 0.00015, 0.00114]",STOP,"[0.74604, 0.24382, 0.00711, 0.00303]",True,92.0,71.88%,0.53206,915.09786,18.51613,0.91929,0.13246,5.40739
town7_006932.png,GO,"[7e-05, 0.99838, 0.00026, 0.0013]",LEFT,"[0.00021, 0.37675, 0.0064, 0.61664]",True,83.0,64.84%,0.58164,441.59133,21.6806,0.96387,0.16171,5.54296
town7_006935.png,GO,"[0.00167, 0.99652, 0.0005, 0.00132]",LEFT,"[0.00224, 0.44647, 0.01453, 0.53677]",True,61.0,47.66%,0.57454,510.99518,21.04664,0.95214,0.13807,6.6658
town7_006936.png,GO,"[0.00303, 0.99565, 0.00069, 0.00062]",STOP,"[0.65605, 0.34318, 0.00033, 0.00043]",True,73.0,57.03%,0.54737,751.835,19.36958,0.92313,0.1279,5.30138
town7_006945.png,STOP,"[0.85148, 0.12969, 0.00105, 0.01779]",GO,"[0.34477, 0.52058, 0.06703, 0.06762]",True,45.0,35.16%,0.65664,296.31526,23.41326,0.97385,0.23406,4.90987
town7_006946.png,STOP,"[0.85185, 0.12965, 0.00114, 0.01737]",GO,"[0.35721, 0.46073, 0.04384, 0.13822]",True,51.0,39.84%,0.65278,309.96214,23.21772,0.97302,0.22264,5.04044
town7_006953.png,STOP,"[0.84788, 0.13198, 0.00107, 0.01907]",GO,"[0.26252, 0.6096, 0.05124, 0.07665]",True,52.0,40.62%,0.6473,336.19034,22.86495,0.96994,0.22637,5.21735
town7_006954.png,STOP,"[0.85806, 0.13134, 0.00088, 0.00972]",GO,"[0.40128, 0.4402, 0.02096, 0.13756]",True,36.0,28.12%,0.64807,297.99198,23.38876,0.97477,0.2287,5.52335
town7_006960.png,RIGHT,"[0.00186, 0.12564, 0.83453, 0.03797]",GO,"[0.0126, 0.53706, 0.34923, 0.10111]",True,9.0,7.03%,0.71354,214.3319,24.81994,0.98778,0.2762,6.12686
town7_006962.png,RIGHT,"[0.0017, 0.0708, 0.88303, 0.04447]",GO,"[0.00426, 0.5466, 0.29161, 0.15753]",True,21.0,16.41%,0.78993,99.51456,28.15194,0.99563,0.32353,6.40549
town7_006965.png,RIGHT,"[7e-05, 0.02882, 0.96828, 0.00283]",GO,"[6e-05, 0.70362, 0.27802, 0.0183]",True,61.0,47.66%,0.68084,456.94466,21.53217,0.97437,0.19252,7.31093
town7_006973.png,LEFT,"[1e-05, 0.00243, 6e-05, 0.99751]",RIGHT,"[0.00047, 0.25172, 0.50996, 0.23784]",True,77.0,60.16%,0.39439,1231.11693,17.22781,0.86237,0.06678,8.37274
town7_006980.png,RIGHT,"[0.01264, 0.35335, 0.56589, 0.06813]",GO,"[0.00921, 0.44214, 0.34799, 0.20066]",True,1.0,0.78%,0.62409,344.43656,22.75971,0.9677,0.2086,7.38682
town7_006981.png,GO,"[0.00849, 0.4891, 0.234, 0.26841]",LEFT,"[0.00416, 0.42923, 0.12928, 0.43733]",True,1.0,0.78%,0.65598,335.5763,22.87289,0.9678,0.22222,7.50848
town7_006983.png,GO,"[0.00221, 0.75779, 0.09615, 0.14385]",RIGHT,"[0.00087, 0.32589, 0.52707, 0.14617]",True,81.0,63.28%,0.65667,345.75971,22.74306,0.96242,0.21862,6.97561
town7_006986.png,GO,"[0.00194, 0.9071, 0.01049, 0.08047]",RIGHT,"[0.00266, 0.42588, 0.44165, 0.12981]",True,91.0,71.09%,0.65607,348.74581,22.70571,0.967,0.20803,7.42144
town7_006988.png,GO,"[0.00463, 0.94102, 0.00458, 0.04977]",RIGHT,"[0.00088, 0.36651, 0.48014, 0.15247]",True,124.0,96.88%,0.60486,552.53258,20.70722,0.94918,0.18071,7.20835
town7_006990.png,GO,"[0.0029, 0.98973, 0.00034, 0.00703]",STOP,"[0.56817, 0.43103, 5e-05, 0.00075]",True,44.0,34.38%,0.6289,532.60083,20.86679,0.95294,0.18604,5.99627
town7_007003.png,STOP,"[0.78947, 0.21007, 3e-05, 0.00043]",GO,"[0.49921, 0.49928, 3e-05, 0.00148]",True,31.0,24.22%,0.73334,201.35844,25.09111,0.97214,0.30415,5.19388
town7_007010.png,STOP,"[0.73365, 0.26572, 4e-05, 0.00059]",GO,"[0.49002, 0.50617, 0.00012, 0.00369]",True,42.0,32.81%,0.72078,235.6526,24.40808,0.96729,0.28955,5.76017
town7_007016.png,GO,"[0.00026, 0.6021, 0.32565, 0.07199]",RIGHT,"[0.00016, 0.46478, 0.48327, 0.05179]",True,2.0,1.56%,0.75101,203.35685,25.04822,0.99155,0.26778,6.51927
town7_007021.png,RIGHT,"[0.00026, 0.02689, 0.79725, 0.1756]",LEFT,"[0.00195, 0.08762, 0.21221, 0.69822]",True,18.0,14.06%,0.69738,227.98078,24.55182,0.9834,0.22344,6.41799
town7_007022.png,RIGHT,"[0.00015, 0.09983, 0.87132, 0.02869]",GO,"[0.00115, 0.39097, 0.36128, 0.2466]",True,62.0,48.44%,0.61069,424.14695,21.85564,0.96105,0.18242,7.35466
town7_007024.png,GO,"[0.21556, 0.62531, 0.14828, 0.01085]",RIGHT,"[0.03297, 0.43868, 0.5169, 0.01145]",True,15.0,11.72%,0.71745,149.62547,26.38075,0.96983,0.28883,6.99595
town7_007028.png,STOP,"[0.83174, 0.1584, 0.00139, 0.00847]",GO,"[0.42596, 0.52951, 0.0026, 0.04192]",True,40.0,31.25%,0.75292,129.01513,27.0244,0.98038,0.32852,7.27053
town7_007036.png,STOP,"[0.85543, 0.14284, 0.00013, 0.0016]",GO,"[0.32203, 0.6021, 0.00155, 0.07432]",True,78.0,60.94%,0.73209,143.29674,26.56844,0.97771,0.31017,6.44714
town7_007043.png,STOP,"[0.85866, 0.13958, 0.00013, 0.00163]",GO,"[0.4378, 0.53013, 0.00052, 0.03156]",True,64.0,50.00%,0.74012,141.16188,26.63363,0.97669,0.31431,7.17803
town7_007053.png,GO,"[0.01226, 0.87839, 0.00078, 0.10857]",LEFT,"[0.01369, 0.48536, 0.00683, 0.49412]",True,17.0,13.28%,0.72511,130.64708,26.96981,0.97692,0.30702,8.14004
town7_007058.png,GO,"[0.0197, 0.83639, 0.01293, 0.13098]",LEFT,"[0.0117, 0.41195, 0.02798, 0.54836]",True,31.0,24.22%,0.74602,105.28732,27.90704,0.97279,0.32613,7.65057
town7_007068.png,LEFT,"[8e-05, 0.00843, 0.00306, 0.98843]",GO,"[0.04836, 0.49464, 0.00279, 0.45421]",True,120.0,93.75%,0.67697,519.18544,20.97758,0.94579,0.23213,8.05138
town7_007070.png,LEFT,"[0.00106, 0.03046, 0.00504, 0.96345]",RIGHT,"[0.00065, 0.15394, 0.63207, 0.21335]",True,90.0,70.31%,0.75007,204.06331,25.03315,0.98639,0.2542,7.46604
town7_007076.png,GO,"[0.00014, 0.84617, 0.04641, 0.10729]",LEFT,"[0.0003, 0.36092, 0.15735, 0.48143]",True,21.0,16.41%,0.77772,125.60742,27.14065,0.98499,0.33386,6.98792
town7_007079.png,GO,"[0.00014, 0.96264, 0.01282, 0.0244]",RIGHT,"[0.00155, 0.41274, 0.42379, 0.16192]",True,66.0,51.56%,0.74622,253.2013,24.09614,0.97159,0.2991,7.24922
town7_007082.png,GO,"[0.00034, 0.86771, 0.10864, 0.02331]",RIGHT,"[0.00259, 0.29401, 0.65662, 0.04678]",True,65.0,50.78%,0.76278,222.61779,24.65521,0.97599,0.29928,7.65237
town7_007083.png,GO,"[0.00085, 0.89684, 0.07809, 0.02422]",LEFT,"[0.00518, 0.27886, 0.10848, 0.60749]",True,69.0,53.91%,0.75969,237.95445,24.36587,0.97843,0.28851,6.94206
town7_007084.png,GO,"[0.00082, 0.93448, 0.05054, 0.01415]",LEFT,"[0.00122, 0.42759, 0.016, 0.5552]",True,22.0,17.19%,0.79086,94.14508,28.39283,0.99474,0.33021,6.3777
town7_007088.png,GO,"[0.00183, 0.75643, 0.23052, 0.01122]",LEFT,"[0.00344, 0.45002, 0.08202, 0.46452]",True,26.0,20.31%,0.78525,117.97615,27.41286,0.99193,0.32113,6.83514
town7_007093.png,GO,"[0.00062, 0.92428, 0.05979, 0.01531]",LEFT,"[0.00093, 0.32367, 0.02215, 0.65325]",True,27.0,21.09%,0.77545,121.49219,27.28532,0.99012,0.32377,6.84778
town7_007100.png,GO,"[0.00262, 0.97546, 0.01444, 0.00749]",LEFT,"[0.00142, 0.36757, 0.02977, 0.60124]",True,33.0,25.78%,0.80827,108.02177,27.79569,0.99358,0.35407,7.55003
town7_007101.png,GO,"[0.00096, 0.96015, 0.02037, 0.01852]",LEFT,"[0.00232, 0.42806, 0.04347, 0.52615]",True,24.0,18.75%,0.81376,107.83047,27.80339,0.99291,0.35094,7.16003
town7_007110.png,GO,"[0.00347, 0.96678, 0.02065, 0.0091]",STOP,"[0.56522, 0.43122, 5e-05, 0.0035]",True,111.0,86.72%,0.75708,299.26943,23.37018,0.97042,0.30952,6.0048
town7_007123.png,GO,"[0.01212, 0.95653, 0.02274, 0.00861]",STOP,"[0.53784, 0.45722, 0.00031, 0.00463]",True,99.0,77.34%,0.72893,211.36852,24.8804,0.98856,0.26457,6.15087
town7_007127.png,GO,"[0.00047, 0.53517, 0.31227, 0.15209]",RIGHT,"[0.00058, 0.41259, 0.51422, 0.07261]",True,53.0,41.41%,0.79928,104.26432,27.94945,0.99194,0.34823,7.62363
town7_007129.png,RIGHT,"[0.00434, 0.36494, 0.48958, 0.14114]",GO,"[0.00244, 0.51485, 0.40406, 0.07866]",True,1.0,0.78%,0.80359,78.47424,29.18353,0.99363,0.32998,6.37803
town7_007131.png,RIGHT,"[5e-05, 0.03836, 0.96044, 0.00115]",GO,"[0.00066, 0.4345, 0.4272, 0.13763]",True,102.0,79.69%,0.7615,160.83266,26.06706,0.98655,0.28049,4.87951
town7_007132.png,RIGHT,"[0.0, 0.02193, 0.97769, 0.00038]",GO,"[0.00113, 0.55688, 0.37441, 0.06758]",True,122.0,95.31%,0.71913,214.00677,24.82653,0.97951,0.20875,5.45398
town7_007140.png,GO,"[0.00036, 0.99082, 0.00486, 0.00396]",RIGHT,"[0.0003, 0.34987, 0.62316, 0.02667]",True,40.0,31.25%,0.79571,166.54807,25.91541,0.98982,0.32215,5.13766
town7_007144.png,GO,"[0.00042, 0.99538, 0.00193, 0.00227]",RIGHT,"[0.00055, 0.43517, 0.56028, 0.004]",True,57.0,44.53%,0.73546,386.18349,22.26287,0.97778,0.24957,5.9028
town7_007151.png,GO,"[0.00102, 0.99375, 0.00312, 0.00211]",RIGHT,"[0.00073, 0.36001, 0.62748, 0.01178]",True,56.0,43.75%,0.75956,218.0924,24.7444,0.98688,0.27454,6.8558
town7_007152.png,GO,"[0.00293, 0.99105, 0.00298, 0.00304]",RIGHT,"[0.00145, 0.45872, 0.53081, 0.00901]",True,52.0,40.62%,0.77395,193.39599,25.26633,0.98808,0.29818,6.65119
town7_007153.png,GO,"[0.00214, 0.99272, 0.00223, 0.00291]",RIGHT,"[0.0011, 0.44578, 0.54761, 0.00551]",True,45.0,35.16%,0.78149,183.49284,25.49461,0.98829,0.29934,7.10226
town7_007154.png,GO,"[0.00196, 0.99471, 0.00074, 0.00259]",RIGHT,"[0.00063, 0.40314, 0.58786, 0.00837]",True,46.0,35.94%,0.77242,182.88599,25.509,0.98799,0.3047,7.0906
town7_007157.png,GO,"[0.0019, 0.99068, 0.00226, 0.00516]",RIGHT,"[0.00038, 0.48869, 0.49264, 0.01829]",True,31.0,24.22%,0.77421,184.92388,25.46087,0.98819,0.30381,6.54158
town7_007162.png,GO,"[0.05295, 0.92633, 0.00035, 0.02037]",STOP,"[0.50463, 0.49426, 1e-05, 0.0011]",True,76.0,59.38%,0.7803,233.0843,24.45567,0.98203,0.29597,5.36438
town7_007166.png,STOP,"[0.82669, 0.17276, 0.00011, 0.00045]",GO,"[0.32023, 0.67316, 0.00243, 0.00418]",True,54.0,42.19%,0.78172,279.37719,23.66889,0.98765,0.31909,5.52467
town7_007169.png,STOP,"[0.82911, 0.17037, 7e-05, 0.00045]",GO,"[0.4614, 0.53343, 0.00266, 0.00252]",True,54.0,42.19%,0.79976,206.95578,24.97203,0.98998,0.33739,5.51393
town7_007171.png,STOP,"[0.81289, 0.18612, 0.00016, 0.00083]",GO,"[0.43116, 0.55968, 0.00452, 0.00465]",True,27.0,21.09%,0.80884,156.89872,26.17461,0.99284,0.3508,5.75416
town7_007172.png,STOP,"[0.83487, 0.1646, 9e-05, 0.00044]",GO,"[0.26478, 0.71933, 0.00963, 0.00626]",True,40.0,31.25%,0.78964,205.22362,25.00853,0.98994,0.32546,6.46963
town7_007176.png,STOP,"[0.80535, 0.19386, 0.00013, 0.00066]",GO,"[0.45579, 0.53419, 0.00589, 0.00413]",True,27.0,21.09%,0.79754,168.28435,25.87037,0.99202,0.33129,6.93909
town7_007189.png,RIGHT,"[0.00017, 0.06884, 0.92133, 0.00965]",GO,"[0.00022, 0.56692, 0.41256, 0.0203]",True,17.0,13.28%,0.8292,95.44786,28.33314,0.99458,0.33375,7.83269
town7_007198.png,RIGHT,"[0.0006, 0.28576, 0.70872, 0.00492]",GO,"[0.00079, 0.66529, 0.32109, 0.01283]",True,56.0,43.75%,0.81743,103.14805,27.99619,0.99625,0.3434,7.77345
town7_007203.png,GO,"[0.00073, 0.98702, 0.0039, 0.00834]",RIGHT,"[0.00012, 0.37496, 0.45534, 0.16958]",True,89.0,69.53%,0.82018,126.45315,27.11151,0.99517,0.3633,6.6762
town7_007207.png,GO,"[0.00048, 0.98807, 0.00393, 0.00753]",RIGHT,"[0.00193, 0.41276, 0.48622, 0.09909]",True,46.0,35.94%,0.8248,104.74685,27.92939,0.996,0.35937,7.5612
town7_007211.png,GO,"[0.0002, 0.98826, 0.00377, 0.00777]",RIGHT,"[0.00025, 0.34139, 0.57479, 0.08357]",True,84.0,65.62%,0.83163,118.86682,27.3802,0.99549,0.37129,7.60242
town7_007215.png,GO,"[3e-05, 0.96592, 0.01499, 0.01907]",RIGHT,"[0.00012, 0.41459, 0.56951, 0.01578]",True,54.0,42.19%,0.83109,118.30997,27.40059,0.99447,0.36299,7.40304
town7_007217.png,GO,"[0.00022, 0.88624, 0.11053, 0.00301]",RIGHT,"[0.00018, 0.26191, 0.73581, 0.0021]",True,31.0,24.22%,0.83881,94.26911,28.38711,0.99498,0.38624,6.1379
town7_007233.png,GO,"[0.00027, 0.9892, 0.00338, 0.00716]",LEFT,"[0.00031, 0.39633, 0.13221, 0.47115]",True,83.0,64.84%,0.81906,136.66339,26.77428,0.99527,0.36327,5.81968
town7_007236.png,GO,"[0.00172, 0.99298, 0.00136, 0.00395]",STOP,"[0.61106, 0.38662, 0.00091, 0.00141]",True,35.0,27.34%,0.76298,119.5526,27.35521,0.99532,0.32554,6.98566
town7_007241.png,STOP,"[0.59545, 0.4003, 0.00276, 0.0015]",GO,"[0.20137, 0.78227, 0.01211, 0.00426]",True,8.0,6.25%,0.83448,81.08612,29.04134,0.9971,0.36818,7.37291
town7_007249.png,STOP,"[0.94507, 0.05487, 1e-05, 5e-05]",GO,"[0.39837, 0.58723, 0.00833, 0.00607]",True,122.0,95.31%,0.77818,245.9106,24.22303,0.98926,0.29078,7.94088
town7_007255.png,STOP,"[0.93053, 0.06941, 1e-05, 5e-05]",GO,"[0.23637, 0.73082, 0.02806, 0.00475]",True,124.0,96.88%,0.76892,242.75648,24.2791,0.98931,0.28236,7.20259
town7_007266.png,STOP,"[0.93565, 0.06429, 1e-05, 5e-05]",GO,"[0.39735, 0.60085, 0.00082, 0.00098]",True,84.0,65.62%,0.79963,130.71961,26.9674,0.99494,0.33096,6.16077
town7_007275.png,STOP,"[0.94295, 0.05698, 1e-05, 5e-05]",GO,"[0.47148, 0.52351, 0.00404, 0.00097]",True,115.0,89.84%,0.76091,173.20461,25.74521,0.99261,0.29114,6.3978
town7_007276.png,STOP,"[0.94359, 0.05636, 0.0, 4e-05]",STOP,"[0.54855, 0.43296, 0.01414, 0.00435]",False,128.0,100.00%,,,,,,5.98792
town7_007277.png,STOP,"[0.95259, 0.04736, 1e-05, 4e-05]",STOP,"[0.82621, 0.17194, 0.0011, 0.00075]",False,128.0,100.00%,,,,,,6.22671
town7_007278.png,STOP,"[0.95183, 0.04813, 1e-05, 3e-05]",GO,"[0.45036, 0.54655, 0.00218, 0.00091]",True,78.0,60.94%,0.81024,112.85536,27.60558,0.99581,0.35468,6.44693
town7_007283.png,STOP,"[0.9467, 0.05326, 1e-05, 4e-05]",GO,"[0.47336, 0.51748, 0.00481, 0.00435]",True,126.0,98.44%,0.75804,267.14841,23.86328,0.98846,0.27376,6.79087
