Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s)
town7_006138.png,GO,"0.29193, 0.70807",GO,"0.29193, 0.70807",False,,,,,,,,,0.08077
town7_006150.png,GO,"0.31902, 0.68098",GO,"0.31902, 0.68098",False,,,,,,,,,0.12312
town7_006152.png,GO,"0.29312, 0.70688",GO,"0.29312, 0.70688",False,,,,,,,,,0.08958
town7_006163.png,GO,"0.09531, 0.90469",GO,"0.09531, 0.90469",False,,,,,,,,,0.07616
town7_006168.png,GO,"0.05509, 0.94491",GO,"0.05509, 0.94491",False,,,,,,,,,0.05877
town7_006172.png,GO,"0.05823, 0.94177",GO,"0.05823, 0.94177",False,,,,,,,,,0.08244
town7_006173.png,GO,"0.06168, 0.93832",GO,"0.06168, 0.93832",False,,,,,,,,,0.1086
town7_006176.png,GO,"0.03153, 0.96847",GO,"0.03153, 0.96847",False,,,,,,,,,0.03524
town7_006177.png,GO,"0.04842, 0.95158",GO,"0.04842, 0.95158",False,,,,,,,,,0.06385
town7_006178.png,GO,"0.03547, 0.96453",GO,"0.03547, 0.96453",False,,,,,,,,,0.09516
town7_006181.png,GO,"0.03864, 0.96136",GO,"0.03864, 0.96136",False,,,,,,,,,0.07281
town7_006184.png,GO,"0.07921, 0.92079",GO,"0.07921, 0.92079",False,,,,,,,,,0.09802
town7_006192.png,GO,"0.06096, 0.93904",GO,"0.06096, 0.93904",False,,,,,,,,,0.06028
town7_006194.png,GO,"0.15148, 0.84852",GO,"0.15148, 0.84852",False,,,,,,,,,0.05777
town7_006203.png,GO,"0.05599, 0.94401",GO,"0.05599, 0.94401",False,,,,,,,,,0.04292
town7_006215.png,GO,"0.08546, 0.91454",GO,"0.08546, 0.91454",False,,,,,,,,,0.05733
town7_006218.png,GO,"0.10109, 0.89891",GO,"0.10109, 0.89891",False,,,,,,,,,0.07529
town7_006222.png,GO,"0.07542, 0.92458",GO,"0.07542, 0.92458",False,,,,,,,,,0.07328
town7_006230.png,GO,"0.09215, 0.90785",GO,"0.09215, 0.90785",False,,,,,,,,,0.06338
town7_006235.png,GO,"0.08891, 0.91109",GO,"0.08891, 0.91109",False,,,,,,,,,0.06937
town7_006236.png,GO,"0.0684, 0.9316",GO,"0.0684, 0.9316",False,,,,,,,,,0.07529
town7_006245.png,GO,"0.29669, 0.70331",GO,"0.29669, 0.70331",False,,,,,,,,,0.08086
town7_006247.png,GO,"0.25396, 0.74604",GO,"0.25396, 0.74604",False,,,,,,,,,0.09632
town7_006256.png,GO,"0.20444, 0.79556",GO,"0.20444, 0.79556",False,,,,,,,,,0.09156
town7_006258.png,GO,"0.13905, 0.86095",GO,"0.13905, 0.86095",False,,,,,,,,,0.10437
town7_006263.png,GO,"0.16776, 0.83224",GO,"0.16776, 0.83224",False,,,,,,,,,0.06673
town7_006265.png,GO,"0.19883, 0.80117",GO,"0.19883, 0.80117",False,,,,,,,,,0.06048
town7_006270.png,STOP,"0.74238, 0.25762",STOP,"0.74238, 0.25762",False,,,,,,,,,0.05178
town7_006272.png,GO,"0.32151, 0.67849",GO,"0.212, 0.788",False,"(94, 43, 158, 80)","(94, 43, 158, 80)",,,,,,bench,0.08726
town7_006279.png,GO,"0.05419, 0.94581",GO,"0.05419, 0.94581",False,,,,,,,,,0.078
town7_006281.png,GO,"0.01696, 0.98304",GO,"0.01511, 0.98489",False,"(36, 0, 41, 7)","(36, 0, 41, 7)",,,,,,traffic light,0.06502
town7_006284.png,GO,"0.13907, 0.86093",GO,"0.13907, 0.86093",False,,,,,,,,,0.06241
town7_006286.png,GO,"0.10316, 0.89684",GO,"0.10316, 0.89684",False,,,,,,,,,0.03825
town7_006287.png,GO,"0.12758, 0.87242",GO,"0.12758, 0.87242",False,,,,,,,,,0.07457
town7_006293.png,GO,"0.16926, 0.83074",GO,"0.16926, 0.83074",False,,,,,,,,,0.08182
town7_006296.png,GO,"0.22727, 0.77273",GO,"0.22727, 0.77273",False,,,,,,,,,0.08328
town7_006299.png,GO,"0.16185, 0.83815",GO,"0.16185, 0.83815",False,,,,,,,,,0.0731
town7_006300.png,GO,"0.15689, 0.84311",GO,"0.15689, 0.84311",False,,,,,,,,,0.06409
town7_006305.png,GO,"0.20248, 0.79752",GO,"0.20248, 0.79752",False,,,,,,,,,0.0638
town7_006312.png,GO,"0.43654, 0.56346",GO,"0.43654, 0.56346",False,,,,,,,,,0.08499
town7_006315.png,GO,"0.37336, 0.62664",GO,"0.37336, 0.62664",False,,,,,,,,,0.04886
town7_006316.png,GO,"0.31036, 0.68964",GO,"0.3401, 0.6599",False,"(113, 11, 116, 17)","(113, 11, 116, 17)",,,,,,traffic light,0.0925
town7_006327.png,GO,"0.09597, 0.90403",GO,"0.09597, 0.90403",False,,,,,,,,,0.09376
town7_006333.png,GO,"0.28098, 0.71902",GO,"0.28098, 0.71902",False,,,,,,,,,0.10685
town7_006338.png,GO,"0.25533, 0.74467",GO,"0.25533, 0.74467",False,,,,,,,,,0.09119
town7_006340.png,GO,"0.28543, 0.71457",GO,"0.28543, 0.71457",False,,,,,,,,,0.06944
town7_006346.png,GO,"0.29655, 0.70345",GO,"0.29655, 0.70345",False,,,,,,,,,0.08283
town7_006374.png,STOP,"0.78424, 0.21576",STOP,"0.78424, 0.21576",False,,,,,,,,,0.12709
town7_006375.png,STOP,"0.73756, 0.26244",STOP,"0.73756, 0.26244",False,,,,,,,,,0.08058
town7_006387.png,STOP,"0.58124, 0.41876",STOP,"0.58124, 0.41876",False,,,,,,,,,0.07023
town7_006390.png,GO,"0.31464, 0.68536",GO,"0.31464, 0.68536",False,,,,,,,,,0.08466
town7_006392.png,GO,"0.27998, 0.72002",GO,"0.27998, 0.72002",False,,,,,,,,,0.09132
town7_006401.png,GO,"0.22241, 0.77759",GO,"0.22241, 0.77759",False,,,,,,,,,0.10664
town7_006408.png,GO,"0.2592, 0.7408",GO,"0.2592, 0.7408",False,,,,,,,,,0.08103
town7_006409.png,GO,"0.25128, 0.74872",GO,"0.25128, 0.74872",False,,,,,,,,,0.06216
town7_006426.png,STOP,"0.94158, 0.05842",STOP,"0.87219, 0.12781",False,"(23, 0, 27, 2)","(23, 0, 27, 2)",,,,,,traffic light,0.09002
town7_006427.png,STOP,"0.96296, 0.03704",STOP,"0.96296, 0.03704",False,,,,,,,,,0.05693
town7_006428.png,STOP,"0.94402, 0.05598",STOP,"0.94402, 0.05598",False,,,,,,,,,0.08878
town7_006436.png,STOP,"0.94416, 0.05584",STOP,"0.94416, 0.05584",False,,,,,,,,,0.08327
town7_006438.png,STOP,"0.94653, 0.05347",STOP,"0.94653, 0.05347",False,,,,,,,,,0.10951
town7_006440.png,STOP,"0.93875, 0.06125",STOP,"0.93875, 0.06125",False,,,,,,,,,0.11482
town7_006441.png,STOP,"0.93301, 0.06699",STOP,"0.93301, 0.06699",False,,,,,,,,,0.08679
town7_006449.png,STOP,"0.93828, 0.06172",STOP,"0.93828, 0.06172",False,,,,,,,,,0.07977
town7_006456.png,STOP,"0.94112, 0.05888",STOP,"0.94112, 0.05888",False,,,,,,,,,0.11471
town7_006459.png,STOP,"0.92426, 0.07574",STOP,"0.92426, 0.07574",False,,,,,,,,,0.113
town7_006462.png,STOP,"0.94593, 0.05407",STOP,"0.94593, 0.05407",False,,,,,,,,,0.08096
town7_006465.png,STOP,"0.93836, 0.06164",STOP,"0.93836, 0.06164",False,,,,,,,,,0.09815
town7_006473.png,STOP,"0.9466, 0.0534",STOP,"0.9466, 0.0534",False,,,,,,,,,0.06671
town7_006474.png,STOP,"0.93358, 0.06642",STOP,"0.93358, 0.06642",False,,,,,,,,,0.08419
town7_006476.png,STOP,"0.93738, 0.06262",STOP,"0.92552, 0.07448",False,"(106, 18, 109, 22)","(106, 18, 109, 22)",,,,,,traffic light,0.09562
town7_006479.png,STOP,"0.92907, 0.07093",STOP,"0.92907, 0.07093",False,,,,,,,,,0.09072
town7_006482.png,STOP,"0.73335, 0.26665",STOP,"0.73335, 0.26665",False,,,,,,,,,0.06795
town7_006486.png,GO,"0.19185, 0.80815",GO,"0.1833, 0.8167",False,"(32, 16, 35, 20)","(32, 16, 35, 20)",,,,,,traffic light,0.06726
town7_006501.png,GO,"0.23092, 0.76908",GO,"0.23092, 0.76908",False,,,,,,,,,0.0773
town7_006502.png,GO,"0.21725, 0.78275",GO,"0.21725, 0.78275",False,,,,,,,,,0.07968
town7_006505.png,GO,"0.29318, 0.70682",GO,"0.29318, 0.70682",False,,,,,,,,,0.06342
town7_006514.png,GO,"0.28718, 0.71282",GO,"0.28718, 0.71282",False,,,,,,,,,0.07596
town7_006516.png,GO,"0.30337, 0.69663",GO,"0.30337, 0.69663",False,,,,,,,,,0.07111
town7_006518.png,GO,"0.30561, 0.69439",GO,"0.30561, 0.69439",False,,,,,,,,,0.08545
town7_006521.png,GO,"0.33654, 0.66346",GO,"0.33654, 0.66346",False,,,,,,,,,0.09429
town7_006527.png,STOP,"0.95213, 0.04787",STOP,"0.95213, 0.04787",False,,,,,,,,,0.04374
town7_006533.png,GO,"0.3426, 0.6574",GO,"0.3426, 0.6574",False,,,,,,,,,0.04273
town7_006537.png,GO,"0.20246, 0.79754",GO,"0.20246, 0.79754",False,,,,,,,,,0.06606
town7_006538.png,GO,"0.27459, 0.72541",GO,"0.27459, 0.72541",False,,,,,,,,,0.0423
town7_006539.png,GO,"0.16681, 0.83319",GO,"0.16681, 0.83319",False,,,,,,,,,0.05122
town7_006545.png,GO,"0.07972, 0.92028",GO,"0.07972, 0.92028",False,,,,,,,,,0.07052
town7_006548.png,GO,"0.1092, 0.8908",GO,"0.1092, 0.8908",False,,,,,,,,,0.07213
town7_006558.png,GO,"0.14431, 0.85569",GO,"0.14431, 0.85569",False,,,,,,,,,0.08431
town7_006575.png,STOP,"0.53113, 0.46887",STOP,"0.66884, 0.33116",False,"(55, 0, 58, 8)","(55, 0, 58, 8)",,,,,,traffic light,0.10414
town7_006586.png,GO,"0.01763, 0.98237",GO,"0.02142, 0.97858",False,"(100, 4, 103, 12)","(100, 4, 103, 12)",,,,,,traffic light,0.08112
town7_006592.png,GO,"0.14767, 0.85233",GO,"0.14767, 0.85233",False,,,,,,,,,0.08472
town7_006593.png,GO,"0.12893, 0.87107",GO,"0.12893, 0.87107",False,,,,,,,,,0.05626
town7_006615.png,GO,"0.06795, 0.93205",GO,"0.06795, 0.93205",False,,,,,,,,,0.067
town7_006618.png,GO,"0.11521, 0.88479",GO,"0.11521, 0.88479",False,,,,,,,,,0.08827
town7_006619.png,GO,"0.13934, 0.86066",GO,"0.13934, 0.86066",False,,,,,,,,,0.08363
town7_006621.png,GO,"0.1724, 0.8276",GO,"0.1724, 0.8276",False,,,,,,,,,0.1036
town7_006622.png,GO,"0.12669, 0.87331",GO,"0.12669, 0.87331",False,,,,,,,,,0.06151
town7_006628.png,GO,"0.2814, 0.7186",GO,"0.2814, 0.7186",False,,,,,,,,,0.06289
town7_006629.png,GO,"0.18028, 0.81972",GO,"0.18028, 0.81972",False,,,,,,,,,0.0807
town7_006632.png,GO,"0.22531, 0.77469",GO,"0.22531, 0.77469",False,,,,,,,,,0.05523
town7_006634.png,GO,"0.31527, 0.68473",GO,"0.31527, 0.68473",False,,,,,,,,,0.07589
town7_006639.png,GO,"0.16526, 0.83474",GO,"0.16526, 0.83474",False,,,,,,,,,0.08477
town7_006655.png,GO,"0.32392, 0.67608",GO,"0.32392, 0.67608",False,,,,,,,,,0.13182
town7_006656.png,GO,"0.33325, 0.66675",GO,"0.33325, 0.66675",False,,,,,,,,,0.1293
town7_006657.png,GO,"0.33916, 0.66084",GO,"0.33916, 0.66084",False,,,,,,,,,0.10403
town7_006661.png,GO,"0.32483, 0.67517",GO,"0.32483, 0.67517",False,,,,,,,,,0.08101
town7_006667.png,GO,"0.34023, 0.65977",GO,"0.34023, 0.65977",False,,,,,,,,,0.13458
town7_006675.png,GO,"0.33053, 0.66947",GO,"0.33053, 0.66947",False,,,,,,,,,0.13693
town7_006676.png,GO,"0.35035, 0.64965",GO,"0.35035, 0.64965",False,,,,,,,,,0.09649
town7_006677.png,GO,"0.3463, 0.6537",GO,"0.3463, 0.6537",False,,,,,,,,,0.10389
town7_006680.png,GO,"0.32661, 0.67339",GO,"0.32661, 0.67339",False,,,,,,,,,0.08614
town7_006687.png,GO,"0.32311, 0.67689",GO,"0.30656, 0.69344",False,"(98, 6, 102, 15)","(98, 6, 102, 15)",,,,,,traffic light,0.10818
town7_006689.png,GO,"0.28978, 0.71022",GO,"0.28978, 0.71022",False,,,,,,,,,0.09858
town7_006690.png,GO,"0.30803, 0.69197",GO,"0.30803, 0.69197",False,,,,,,,,,0.08974
town7_006706.png,GO,"0.27664, 0.72336",GO,"0.33119, 0.66881",False,"(101, 46, 140, 66)","(101, 46, 140, 66)",,,,,,bench,0.10884
town7_006711.png,GO,"0.30177, 0.69823",GO,"0.30177, 0.69823",False,,,,,,,,,0.10319
town7_006724.png,GO,"0.34755, 0.65245",GO,"0.34755, 0.65245",False,,,,,,,,,0.11941
town7_006726.png,STOP,"0.51513, 0.48487",STOP,"0.51513, 0.48487",False,,,,,,,,,0.09084
town7_006728.png,STOP,"0.96218, 0.03782",STOP,"0.96218, 0.03782",False,,,,,,,,,0.08524
town7_006733.png,STOP,"0.96856, 0.03144",STOP,"0.96856, 0.03144",False,,,,,,,,,0.09485
town7_006737.png,STOP,"0.96628, 0.03372",STOP,"0.94325, 0.05675",False,"(59, 15, 63, 19)","(59, 15, 63, 19)",,,,,,kite,0.06743
town7_006738.png,STOP,"0.96442, 0.03558",STOP,"0.96442, 0.03558",False,,,,,,,,,0.05145
town7_006755.png,STOP,"0.96159, 0.03841",STOP,"0.96159, 0.03841",False,,,,,,,,,0.06934
town7_006758.png,STOP,"0.96203, 0.03797",STOP,"0.89976, 0.10024",False,"(51, 25, 53, 27)","(51, 25, 53, 27)",,,,,,kite,0.0964
town7_006764.png,STOP,"0.95151, 0.04849",STOP,"0.95151, 0.04849",False,,,,,,,,,0.09679
town7_006770.png,STOP,"0.95387, 0.04613",STOP,"0.95387, 0.04613",False,,,,,,,,,0.09537
town7_006774.png,STOP,"0.96158, 0.03842",STOP,"0.96158, 0.03842",False,,,,,,,,,0.08495
town7_006779.png,STOP,"0.94442, 0.05558",STOP,"0.94442, 0.05558",False,,,,,,,,,0.10244
town7_006782.png,STOP,"0.96215, 0.03785",STOP,"0.96215, 0.03785",False,,,,,,,,,0.07599
town7_006785.png,STOP,"0.94139, 0.05861",STOP,"0.94139, 0.05861",False,,,,,,,,,0.07711
town7_006788.png,STOP,"0.94879, 0.05121",STOP,"0.94879, 0.05121",False,,,,,,,,,0.05515
town7_006789.png,STOP,"0.95692, 0.04308",STOP,"0.95692, 0.04308",False,,,,,,,,,0.07534
town7_006790.png,STOP,"0.96641, 0.03359",STOP,"0.96641, 0.03359",False,,,,,,,,,0.07299
town7_006792.png,STOP,"0.95878, 0.04122",STOP,"0.95878, 0.04122",False,,,,,,,,,0.09419
town7_006796.png,STOP,"0.95908, 0.04092",STOP,"0.95908, 0.04092",False,,,,,,,,,0.09514
town7_006804.png,STOP,"0.96232, 0.03768",STOP,"0.89068, 0.10932",False,"(51, 25, 53, 27)","(51, 25, 53, 27)",,,,,,kite,0.09421
town7_006809.png,STOP,"0.9624, 0.0376",STOP,"0.9624, 0.0376",False,,,,,,,,,0.06278
town7_006813.png,STOP,"0.95861, 0.04139",STOP,"0.95861, 0.04139",False,,,,,,,,,0.09947
town7_006825.png,STOP,"0.94124, 0.05876",STOP,"0.90379, 0.09621",False,"(92, 18, 95, 22)","(92, 18, 95, 22)",,,,,,traffic light,0.12408
town7_006826.png,STOP,"0.95065, 0.04935",STOP,"0.95065, 0.04935",False,,,,,,,,,0.07376
town7_006830.png,STOP,"0.81119, 0.18881",STOP,"0.81119, 0.18881",False,,,,,,,,,0.08124
town7_006833.png,GO,"0.24976, 0.75024",GO,"0.21343, 0.78657",False,"(101, 0, 110, 8)","(101, 0, 110, 8)",,,,,,kite,0.06989
town7_006834.png,GO,"0.20047, 0.79953",GO,"0.20773, 0.79227",False,"(53, 9, 59, 14)","(53, 9, 59, 14)",,,,,,kite,0.1035
town7_006842.png,GO,"0.13095, 0.86905",GO,"0.13095, 0.86905",False,,,,,,,,,0.10248
town7_006847.png,GO,"0.28702, 0.71298",GO,"0.28702, 0.71298",False,,,,,,,,,0.10351
town7_006852.png,GO,"0.30021, 0.69979",GO,"0.30245, 0.69755",False,"(39, 16, 48, 28)","(39, 16, 48, 28)",,,,,,kite,0.08636
town7_006854.png,GO,"0.28218, 0.71782",GO,"0.29172, 0.70828",False,"(35, 14, 45, 26)","(35, 14, 45, 26)",,,,,,kite,0.09986
town7_006866.png,STOP,"0.63924, 0.36076",STOP,"0.63924, 0.36076",False,,,,,,,,,0.08434
town7_006868.png,STOP,"0.77663, 0.22337",STOP,"0.77663, 0.22337",False,,,,,,,,,0.09403
town7_006873.png,STOP,"0.77504, 0.22496",STOP,"0.77504, 0.22496",False,,,,,,,,,0.06152
town7_006875.png,STOP,"0.81897, 0.18103",STOP,"0.81897, 0.18103",False,,,,,,,,,0.06574
town7_006880.png,STOP,"0.80452, 0.19548",STOP,"0.80452, 0.19548",False,,,,,,,,,0.06786
town7_006883.png,STOP,"0.77627, 0.22373",STOP,"0.77627, 0.22373",False,,,,,,,,,0.0821
town7_006891.png,GO,"0.08418, 0.91582",GO,"0.08418, 0.91582",False,,,,,,,,,0.09586
town7_006892.png,GO,"0.05148, 0.94852",GO,"0.05148, 0.94852",False,,,,,,,,,0.08447
town7_006893.png,GO,"0.17072, 0.82928",GO,"0.17072, 0.82928",False,,,,,,,,,0.0674
town7_006894.png,GO,"0.32289, 0.67711",GO,"0.32289, 0.67711",False,,,,,,,,,0.0338
town7_006895.png,GO,"0.31388, 0.68612",GO,"0.31388, 0.68612",False,,,,,,,,,0.03899
town7_006897.png,GO,"0.31091, 0.68909",GO,"0.31091, 0.68909",False,,,,,,,,,0.0761
town7_006901.png,GO,"0.29033, 0.70967",GO,"0.29033, 0.70967",False,,,,,,,,,0.0906
town7_006902.png,GO,"0.3041, 0.6959",GO,"0.0592, 0.9408",False,"(80, 1, 160, 78)","(80, 1, 160, 78)",,,,,,broccoli,0.10561
town7_006906.png,GO,"0.30977, 0.69023",GO,"0.30977, 0.69023",False,,,,,,,,,0.09674
town7_006912.png,GO,"0.23272, 0.76728",GO,"0.23272, 0.76728",False,,,,,,,,,0.09008
town7_006916.png,GO,"0.27597, 0.72403",GO,"0.27597, 0.72403",False,,,,,,,,,0.08971
town7_006918.png,GO,"0.28401, 0.71599",GO,"0.07066, 0.92934",False,"(82, 1, 160, 79)","(82, 1, 160, 79)",,,,,,broccoli,0.09741
town7_006921.png,GO,"0.30696, 0.69304",GO,"0.11667, 0.88333",False,"(84, 1, 160, 77)","(84, 1, 160, 77)",,,,,,broccoli,0.10728
town7_006924.png,GO,"0.29621, 0.70379",GO,"0.29621, 0.70379",False,,,,,,,,,0.08203
town7_006929.png,GO,"0.32997, 0.67003",GO,"0.32997, 0.67003",False,,,,,,,,,0.11953
town7_006932.png,GO,"0.33115, 0.66885",GO,"0.33115, 0.66885",False,,,,,,,,,0.07336
town7_006935.png,GO,"0.38111, 0.61889",GO,"0.32088, 0.67912",False,"(100, 23, 117, 41)","(100, 23, 117, 41)",,,,,,stop sign,0.12103
town7_006936.png,GO,"0.4004, 0.5996",GO,"0.34286, 0.65714",False,"(106, 19, 127, 39)","(106, 19, 127, 39)",,,,,,stop sign,0.11161
town7_006945.png,STOP,"0.72979, 0.27021",STOP,"0.72979, 0.27021",False,,,,,,,,,0.0884
town7_006946.png,STOP,"0.75857, 0.24143",STOP,"0.75857, 0.24143",False,,,,,,,,,0.06317
town7_006953.png,STOP,"0.78017, 0.21983",STOP,"0.78017, 0.21983",False,,,,,,,,,0.07418
town7_006954.png,STOP,"0.80306, 0.19694",STOP,"0.80306, 0.19694",False,,,,,,,,,0.08493
town7_006960.png,GO,"0.18771, 0.81229",GO,"0.18771, 0.81229",False,,,,,,,,,0.08658
town7_006962.png,GO,"0.15304, 0.84696",GO,"0.15304, 0.84696",False,,,,,,,,,0.10106
town7_006965.png,GO,"0.13904, 0.86096",GO,"0.07059, 0.92941",False,"(84, 66, 159, 79)","(84, 66, 159, 79)",,,,,,sandwich,0.12002
town7_006973.png,GO,"0.37089, 0.62911",GO,"0.37089, 0.62911",False,,,,,,,,,0.07044
town7_006980.png,GO,"0.34185, 0.65815",GO,"0.34185, 0.65815",False,,,,,,,,,0.069
town7_006981.png,GO,"0.3335, 0.6665",GO,"0.3335, 0.6665",False,,,,,,,,,0.08593
town7_006983.png,GO,"0.33851, 0.66149",GO,"0.33851, 0.66149",False,,,,,,,,,0.03372
town7_006986.png,GO,"0.33408, 0.66592",GO,"0.33408, 0.66592",False,,,,,,,,,0.05095
town7_006988.png,GO,"0.34698, 0.65302",GO,"0.34698, 0.65302",False,,,,,,,,,0.07906
town7_006990.png,GO,"0.34291, 0.65709",GO,"0.34291, 0.65709",False,,,,,,,,,0.02811
town7_007003.png,STOP,"0.74368, 0.25632",STOP,"0.74368, 0.25632",False,,,,,,,,,0.1011
town7_007010.png,STOP,"0.58313, 0.41687",STOP,"0.58313, 0.41687",False,,,,,,,,,0.06737
town7_007016.png,GO,"0.11083, 0.88917",GO,"0.11083, 0.88917",False,,,,,,,,,0.06019
town7_007021.png,GO,"0.10142, 0.89858",GO,"0.10142, 0.89858",False,,,,,,,,,0.04486
town7_007022.png,GO,"0.15643, 0.84357",GO,"0.08067, 0.91933",False,"(1, 1, 66, 39)","(1, 1, 66, 39)",,,,,,train,0.08491
town7_007024.png,STOP,"0.51468, 0.48532",STOP,"0.51468, 0.48532",False,,,,,,,,,0.02927
town7_007028.png,STOP,"0.68473, 0.31527",STOP,"0.68473, 0.31527",False,,,,,,,,,0.07803
town7_007036.png,STOP,"0.77636, 0.22364",STOP,"0.77636, 0.22364",False,,,,,,,,,0.07675
town7_007043.png,STOP,"0.76946, 0.23054",STOP,"0.76946, 0.23054",False,,,,,,,,,0.06164
town7_007053.png,GO,"0.34236, 0.65764",GO,"0.34236, 0.65764",False,,,,,,,,,0.06164
town7_007058.png,GO,"0.35549, 0.64451",GO,"0.35549, 0.64451",False,,,,,,,,,0.06975
town7_007068.png,GO,"0.13845, 0.86155",GO,"0.13845, 0.86155",False,,,,,,,,,0.10384
town7_007070.png,GO,"0.1566, 0.8434",GO,"0.1566, 0.8434",False,,,,,,,,,0.09783
town7_007076.png,GO,"0.30955, 0.69045",GO,"0.20101, 0.79899",False,"(0, 0, 54, 47)","(0, 0, 54, 47)",,,,,,train,0.09012
town7_007079.png,GO,"0.31567, 0.68433",GO,"0.06804, 0.93196",False,"(0, 0, 66, 45)","(0, 0, 66, 45)",,,,,,train,0.08837
town7_007082.png,GO,"0.33242, 0.66758",GO,"0.32991, 0.67009",False,"(0, 0, 36, 44)","(0, 0, 36, 44)",,,,,,train,0.07158
town7_007083.png,GO,"0.32819, 0.67181",GO,"0.32819, 0.67181",False,,,,,,,,,0.06415
town7_007084.png,GO,"0.29446, 0.70554",GO,"0.29446, 0.70554",False,,,,,,,,,0.05993
town7_007088.png,GO,"0.26651, 0.73349",GO,"0.16276, 0.83724",False,"(6, 11, 64, 43)","(6, 11, 64, 43)",,,,,,train,0.08268
town7_007093.png,GO,"0.31314, 0.68685",GO,"0.32659, 0.67341",False,"(0, 0, 41, 45)","(0, 0, 41, 45)",,,,,,train,0.09124
town7_007100.png,GO,"0.273, 0.727",GO,"0.273, 0.727",False,,,,,,,,,0.08883
town7_007101.png,GO,"0.28689, 0.71311",GO,"0.28689, 0.71311",False,,,,,,,,,0.04474
town7_007110.png,GO,"0.32058, 0.67942",GO,"0.32058, 0.67942",False,,,,,,,,,0.03533
town7_007123.png,GO,"0.19265, 0.80735",GO,"0.19265, 0.80735",False,,,,,,,,,0.03486
town7_007127.png,GO,"0.16462, 0.83538",GO,"0.17181, 0.82819",False,"(12, 15, 16, 20)","(12, 15, 16, 20)",,,,,,traffic light,0.06134
town7_007129.png,GO,"0.20176, 0.79824",GO,"0.20176, 0.79824",False,,,,,,,,,0.05508
town7_007131.png,GO,"0.17958, 0.82042",GO,"0.17958, 0.82042",False,,,,,,,,,0.08585
town7_007132.png,GO,"0.15181, 0.84819",GO,"0.15181, 0.84819",False,,,,,,,,,0.06813
town7_007140.png,GO,"0.2912, 0.7088",GO,"0.2912, 0.7088",False,,,,,,,,,0.05148
town7_007144.png,GO,"0.30152, 0.69848",GO,"0.30152, 0.69848",False,,,,,,,,,0.05718
town7_007151.png,GO,"0.32076, 0.67924",GO,"0.30001, 0.69999",False,"(87, 35, 103, 43)","(87, 35, 103, 43)",,,,,,truck,0.05245
town7_007152.png,GO,"0.32856, 0.67144",GO,"0.32856, 0.67144",False,,,,,,,,,0.02086
town7_007153.png,GO,"0.33574, 0.66426",GO,"0.33574, 0.66426",False,,,,,,,,,0.03106
town7_007154.png,GO,"0.32415, 0.67585",GO,"0.32415, 0.67585",False,,,,,,,,,0.04322
town7_007157.png,GO,"0.29246, 0.70754",GO,"0.29246, 0.70754",False,,,,,,,,,0.06021
town7_007162.png,STOP,"0.56698, 0.43302",STOP,"0.54678, 0.45322",False,"(100, 31, 108, 39)","(100, 31, 108, 39)",,,,,,stop sign,0.05934
town7_007166.png,STOP,"0.59275, 0.40725",GO,"0.41704, 0.58296",True,"(116, 23, 131, 38)","(116, 23, 131, 38)",0.73105,419.96872,21.89863,0.97689,0.27064,stop sign,0.45882
town7_007169.png,STOP,"0.80609, 0.19391",GO,"0.44609, 0.55391",True,"(121, 22, 137, 37)","(121, 22, 137, 37)",0.70814,486.72789,21.25794,0.9736,0.26529,stop sign,0.30827
town7_007171.png,STOP,"0.76642, 0.23358",GO,"0.35799, 0.64201",True,"(121, 22, 137, 38)","(121, 22, 137, 38)",0.6975,518.17602,20.98603,0.97146,0.25519,stop sign,0.20344
town7_007172.png,STOP,"0.73391, 0.26609",GO,"0.34143, 0.65857",True,"(121, 22, 137, 38)","(121, 22, 137, 38)",0.69531,505.46156,21.09392,0.97281,0.25582,stop sign,0.30525
town7_007176.png,STOP,"0.74241, 0.25759",GO,"0.34034, 0.65966",True,"(121, 22, 136, 38)","(121, 22, 136, 38)",0.69835,514.83083,21.01416,0.97163,0.25871,stop sign,0.36405
town7_007189.png,GO,"0.09852, 0.90148",GO,"0.09852, 0.90148",False,,,,,,,,,0.05408
town7_007198.png,GO,"0.30995, 0.69005",GO,"0.30995, 0.69005",False,,,,,,,,,0.03973
town7_007203.png,GO,"0.32217, 0.67783",GO,"0.32217, 0.67783",False,,,,,,,,,0.05004
town7_007207.png,GO,"0.3147, 0.6853",GO,"0.3147, 0.6853",False,,,,,,,,,0.06864
town7_007211.png,GO,"0.31411, 0.68589",GO,"0.31411, 0.68589",False,,,,,,,,,0.07787
town7_007215.png,GO,"0.29495, 0.70505",GO,"0.29495, 0.70505",False,,,,,,,,,0.05804
town7_007217.png,GO,"0.32081, 0.67919",GO,"0.32081, 0.67919",False,,,,,,,,,0.02688
town7_007233.png,GO,"0.30667, 0.69333",GO,"0.30667, 0.69333",False,,,,,,,,,0.07174
town7_007236.png,GO,"0.31727, 0.68273",GO,"0.32893, 0.67107",False,"(42, 24, 46, 28)","(42, 24, 46, 28)",,,,,,bird,0.08142
town7_007241.png,STOP,"0.78589, 0.21411",STOP,"0.78589, 0.21411",False,,,,,,,,,0.09869
town7_007249.png,STOP,"0.9753, 0.0247",STOP,"0.9753, 0.0247",False,,,,,,,,,0.0554
