Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s),Sparsity,Proximity
town7_006804.png,STOP,"0.94739, 0.0521, 9e-05, 0.00041",STOP,"0.8784, 0.11951, 0.00172, 0.00037",False,,,,,,,,,0.01306,,
town7_006809.png,STOP,"0.92358, 0.07556, 0.00041, 0.00045",STOP,"0.92358, 0.07556, 0.00041, 0.00045",False,,,,,,,,,0.00914,,
town7_006813.png,STOP,"0.9351, 0.0645, 0.0001, 0.0003",STOP,"0.9351, 0.0645, 0.0001, 0.0003",False,,,,,,,,,0.0093,,
town7_006825.png,STOP,"0.93057, 0.06897, 0.00016, 0.0003",STOP,"0.87887, 0.12009, 0.00077, 0.00028",False,,,,,,,,,0.01272,,
town7_006826.png,STOP,"0.91522, 0.08402, 0.00025, 0.0005",STOP,"0.91522, 0.08402, 0.00025, 0.0005",False,,,,,,,,,0.00921,,
town7_006830.png,STOP,"0.85759, 0.13978, 0.0018, 0.00083",STOP,"0.85759, 0.13978, 0.0018, 0.00083",False,,,,,,,,,0.00981,,
town7_006833.png,RIGHT,"0.00082, 0.10597, 0.88412, 0.0091",RIGHT,"0.00071, 0.11933, 0.8623, 0.01766",False,,,,,,,,,0.0148,,
town7_006834.png,RIGHT,"0.00063, 0.06721, 0.90792, 0.02423",RIGHT,"0.00088, 0.09885, 0.85063, 0.04965",False,,,,,,,,,0.01322,,
town7_006842.png,LEFT,"0.0007, 0.01187, 0.0308, 0.95663",LEFT,"0.0007, 0.01187, 0.0308, 0.95663",False,,,,,,,,,0.00954,,
town7_006847.png,LEFT,"0.00507, 0.44455, 0.00392, 0.54646",LEFT,"0.00507, 0.44455, 0.00392, 0.54646",False,,,,,,,,,0.00959,,
town7_006852.png,GO,"0.00388, 0.91898, 0.00602, 0.07111",GO,"0.00791, 0.95627, 0.00194, 0.03388",False,,,,,,,,,0.01159,,
town7_006854.png,GO,"0.00064, 0.96374, 0.00189, 0.03373",GO,"0.00227, 0.95557, 0.00097, 0.04119",False,,,,,,,,,0.01209,,
town7_006866.png,STOP,"0.59622, 0.23526, 0.1653, 0.00322",STOP,"0.59622, 0.23526, 0.1653, 0.00322",False,,,,,,,,,0.01166,,
town7_006868.png,STOP,"0.48613, 0.1849, 0.32543, 0.00354",STOP,"0.48613, 0.1849, 0.32543, 0.00354",False,,,,,,,,,0.00913,,
town7_006873.png,STOP,"0.46326, 0.17441, 0.35725, 0.00508",STOP,"0.46326, 0.17441, 0.35725, 0.00508",False,,,,,,,,,0.00934,,
town7_006875.png,STOP,"0.49443, 0.1448, 0.35761, 0.00316",STOP,"0.49443, 0.1448, 0.35761, 0.00316",False,,,,,,,,,0.00903,,
town7_006880.png,RIGHT,"0.39872, 0.14506, 0.45182, 0.0044",RIGHT,"0.39872, 0.14506, 0.45182, 0.0044",False,,,,,,,,,0.00954,,
town7_006883.png,STOP,"0.4429, 0.16372, 0.38947, 0.00391",STOP,"0.4429, 0.16372, 0.38947, 0.00391",False,,,,,,,,,0.00857,,
town7_006891.png,RIGHT,"0.00013, 0.00197, 0.96263, 0.03526",RIGHT,"0.00013, 0.00197, 0.96263, 0.03526",False,,,,,,,,,0.00962,,
town7_006892.png,RIGHT,"0.0001, 0.00945, 0.9862, 0.00425",RIGHT,"0.0001, 0.00945, 0.9862, 0.00425",False,,,,,,,,,0.00845,,
town7_006893.png,RIGHT,"1e-05, 0.01418, 0.98548, 0.00034",RIGHT,"1e-05, 0.01418, 0.98548, 0.00034",False,,,,,,,,,0.00887,,
town7_006894.png,GO,"3e-05, 0.99171, 0.00364, 0.00463",GO,"3e-05, 0.99171, 0.00364, 0.00463",False,,,,,,,,,0.00872,,
town7_006895.png,LEFT,"2e-05, 0.01502, 0.00011, 0.98485",LEFT,"2e-05, 0.01502, 0.00011, 0.98485",False,,,,,,,,,0.00904,,
town7_006897.png,GO,"0.00024, 0.998, 0.00014, 0.00162",GO,"0.00024, 0.998, 0.00014, 0.00162",False,,,,,,,,,0.00913,,
town7_006901.png,GO,"6e-05, 0.99499, 0.00105, 0.00391",GO,"6e-05, 0.99499, 0.00105, 0.00391",False,,,,,,,,,0.00862,,
town7_006902.png,GO,"0.00017, 0.98358, 0.00962, 0.00664",LEFT,"0.0, 0.00085, 0.0, 0.99915",True,,,0.36669,4032.75716,12.07478,0.55549,0.11291,,0.11312,128.0,34.10801
town7_006906.png,GO,"2e-05, 0.99483, 0.00047, 0.00467",GO,"2e-05, 0.99483, 0.00047, 0.00467",False,,,,,,,,,0.00921,,
town7_006912.png,GO,"0.00014, 0.99758, 0.00065, 0.00163",GO,"0.00014, 0.99758, 0.00065, 0.00163",False,,,,,,,,,0.01028,,
town7_006916.png,GO,"5e-05, 0.99091, 0.00074, 0.0083",GO,"5e-05, 0.99091, 0.00074, 0.0083",False,,,,,,,,,0.0085,,
town7_006918.png,GO,"0.00028, 0.998, 9e-05, 0.00164",LEFT,"0.0, 0.00362, 0.0, 0.99638",True,,,0.38815,3600.74271,12.56688,0.56514,0.1215,,0.12354,128.0,31.41409
town7_006921.png,GO,"4e-05, 0.9953, 0.00063, 0.00403",LEFT,"0.0, 0.0041, 0.0, 0.9959",True,,,0.37952,3003.28227,13.35484,0.58582,0.10956,,0.11993,128.0,30.10666
town7_006924.png,GO,"0.00015, 0.99652, 0.00059, 0.00274",GO,"0.00015, 0.99652, 0.00059, 0.00274",False,,,,,,,,,0.00948,,
town7_006929.png,GO,"0.00047, 0.99809, 0.00017, 0.00127",GO,"0.00047, 0.99809, 0.00017, 0.00127",False,,,,,,,,,0.00913,,
town7_006932.png,GO,"5e-05, 0.99863, 0.00018, 0.00114",GO,"5e-05, 0.99863, 0.00018, 0.00114",False,,,,,,,,,0.00883,,
town7_006935.png,GO,"0.00101, 0.99729, 0.00042, 0.00128",GO,"0.00014, 0.99192, 0.00409, 0.00385",False,,,,,,,,,0.01309,,
town7_006936.png,GO,"0.00205, 0.99642, 0.00069, 0.00083",GO,"0.01087, 0.737, 0.25126, 0.00087",False,,,,,,,,,0.01362,,
town7_006945.png,STOP,"0.84643, 0.1344, 0.0011, 0.01806",STOP,"0.84643, 0.1344, 0.0011, 0.01806",False,,,,,,,,,0.00914,,
town7_006946.png,STOP,"0.85485, 0.12894, 0.00142, 0.01479",STOP,"0.85485, 0.12894, 0.00142, 0.01479",False,,,,,,,,,0.0092,,
town7_006953.png,STOP,"0.85132, 0.13823, 0.0008, 0.00965",STOP,"0.85132, 0.13823, 0.0008, 0.00965",False,,,,,,,,,0.00935,,
town7_006954.png,STOP,"0.83318, 0.14696, 0.00143, 0.01842",STOP,"0.83318, 0.14696, 0.00143, 0.01842",False,,,,,,,,,0.0127,,
town7_006960.png,RIGHT,"0.01577, 0.32024, 0.50063, 0.16337",RIGHT,"0.01577, 0.32024, 0.50063, 0.16337",False,,,,,,,,,0.02034,,
town7_006962.png,RIGHT,"0.00371, 0.07298, 0.8688, 0.05451",RIGHT,"0.00371, 0.07298, 0.8688, 0.05451",False,,,,,,,,,0.01963,,
town7_006965.png,RIGHT,"0.0001, 0.03537, 0.96175, 0.00278",RIGHT,"0.00016, 0.09964, 0.89508, 0.00512",False,,,,,,,,,0.0141,,
town7_006973.png,LEFT,"1e-05, 0.00223, 2e-05, 0.99775",LEFT,"1e-05, 0.00223, 2e-05, 0.99775",False,,,,,,,,,0.0109,,
town7_006980.png,GO,"0.01299, 0.72881, 0.13123, 0.12697",GO,"0.01299, 0.72881, 0.13123, 0.12697",False,,,,,,,,,0.01035,,
town7_006981.png,GO,"0.00797, 0.64315, 0.11031, 0.23857",GO,"0.00797, 0.64315, 0.11031, 0.23857",False,,,,,,,,,0.00928,,
town7_006983.png,GO,"0.00302, 0.8412, 0.07443, 0.08135",GO,"0.00302, 0.8412, 0.07443, 0.08135",False,,,,,,,,,0.0106,,
town7_006986.png,GO,"0.0054, 0.93874, 0.006, 0.04987",GO,"0.0054, 0.93874, 0.006, 0.04987",False,,,,,,,,,0.01011,,
town7_006988.png,GO,"0.00519, 0.89469, 0.0077, 0.09242",GO,"0.00519, 0.89469, 0.0077, 0.09242",False,,,,,,,,,0.00895,,
town7_006990.png,GO,"0.0033, 0.98303, 0.00081, 0.01286",GO,"0.0033, 0.98303, 0.00081, 0.01286",False,,,,,,,,,0.00968,,
town7_007003.png,STOP,"0.79017, 0.20919, 6e-05, 0.00058",STOP,"0.79017, 0.20919, 6e-05, 0.00058",False,,,,,,,,,0.01121,,
town7_007010.png,STOP,"0.78167, 0.2178, 4e-05, 0.00049",STOP,"0.78167, 0.2178, 4e-05, 0.00049",False,,,,,,,,,0.01059,,
town7_007016.png,RIGHT,"0.00014, 0.27518, 0.69548, 0.02921",RIGHT,"0.00014, 0.27518, 0.69548, 0.02921",False,,,,,,,,,0.01056,,
town7_007021.png,RIGHT,"0.00024, 0.02699, 0.71837, 0.25439",RIGHT,"0.00024, 0.02699, 0.71837, 0.25439",False,,,,,,,,,0.01054,,
town7_007022.png,RIGHT,"0.00029, 0.11791, 0.82348, 0.05831",RIGHT,"0.0, 0.03518, 0.96402, 0.0008",False,,,,,,,,,0.01233,,
town7_007024.png,STOP,"0.47921, 0.46746, 0.04446, 0.00886",STOP,"0.47921, 0.46746, 0.04446, 0.00886",False,,,,,,,,,0.01079,,
town7_007028.png,STOP,"0.84457, 0.14601, 0.00116, 0.00826",STOP,"0.84457, 0.14601, 0.00116, 0.00826",False,,,,,,,,,0.0092,,
town7_007036.png,STOP,"0.86047, 0.13733, 0.00012, 0.00208",STOP,"0.86047, 0.13733, 0.00012, 0.00208",False,,,,,,,,,0.01041,,
town7_007043.png,STOP,"0.86732, 0.13108, 0.00014, 0.00147",STOP,"0.86732, 0.13108, 0.00014, 0.00147",False,,,,,,,,,0.00958,,
town7_007053.png,GO,"0.01367, 0.90832, 0.00116, 0.07685",GO,"0.01367, 0.90832, 0.00116, 0.07685",False,,,,,,,,,0.00905,,
town7_007058.png,GO,"0.01477, 0.67768, 0.00648, 0.30107",GO,"0.01477, 0.67768, 0.00648, 0.30107",False,,,,,,,,,0.00885,,
town7_007068.png,LEFT,"8e-05, 0.00864, 0.00191, 0.98937",LEFT,"8e-05, 0.00864, 0.00191, 0.98937",False,,,,,,,,,0.00937,,
town7_007070.png,LEFT,"0.00078, 0.02633, 0.00401, 0.96888",LEFT,"0.00078, 0.02633, 0.00401, 0.96888",False,,,,,,,,,0.00872,,
town7_007076.png,GO,"0.00016, 0.94202, 0.01908, 0.03875",GO,"0.0, 0.72611, 0.24205, 0.03184",False,,,,,,,,,0.01275,,
town7_007079.png,GO,"0.00013, 0.92708, 0.01166, 0.06114",RIGHT,"0.0, 0.09596, 0.90181, 0.00223",True,,,0.63083,1010.53784,18.08528,0.79954,0.21775,,0.11493,128.0,19.18088
town7_007082.png,GO,"0.00034, 0.948, 0.02838, 0.02328",GO,"2e-05, 0.7252, 0.19002, 0.08476",False,,,,,,,,,0.01247,,
town7_007083.png,GO,"0.00147, 0.94394, 0.03, 0.02459",GO,"0.00147, 0.94394, 0.03, 0.02459",False,,,,,,,,,0.009,,
town7_007084.png,GO,"0.0012, 0.90576, 0.06744, 0.02559",GO,"0.0012, 0.90576, 0.06744, 0.02559",False,,,,,,,,,0.00863,,
town7_007088.png,GO,"0.00264, 0.81989, 0.16998, 0.00749",RIGHT,"0.0, 0.21741, 0.78023, 0.00235",True,,,0.63828,1091.29443,17.75138,0.83973,0.22775,,0.13503,128.0,18.07867
town7_007093.png,GO,"0.0006, 0.92502, 0.06785, 0.00653",GO,"0.0, 0.74974, 0.20767, 0.0426",False,,,,,,,,,0.01433,,
town7_007100.png,GO,"0.00161, 0.9777, 0.01228, 0.0084",GO,"0.00161, 0.9777, 0.01228, 0.0084",False,,,,,,,,,0.01008,,
town7_007101.png,GO,"0.00102, 0.96886, 0.0132, 0.01693",GO,"0.00102, 0.96886, 0.0132, 0.01693",False,,,,,,,,,0.00957,,
town7_007110.png,GO,"0.0037, 0.97376, 0.01177, 0.01077",GO,"0.0037, 0.97376, 0.01177, 0.01077",False,,,,,,,,,0.00905,,
town7_007123.png,GO,"0.01049, 0.96183, 0.01648, 0.0112",GO,"0.01049, 0.96183, 0.01648, 0.0112",False,,,,,,,,,0.0098,,
town7_007127.png,GO,"0.00077, 0.61764, 0.09196, 0.28963",GO,"0.00157, 0.73926, 0.09946, 0.15971",False,,,,,,,,,0.01815,,
town7_007129.png,RIGHT,"0.00203, 0.29276, 0.62718, 0.07803",RIGHT,"0.00203, 0.29276, 0.62718, 0.07803",False,,,,,,,,,0.00923,,
town7_007131.png,RIGHT,"0.00016, 0.0497, 0.9475, 0.00264",RIGHT,"0.00016, 0.0497, 0.9475, 0.00264",False,,,,,,,,,0.01057,,
town7_007132.png,RIGHT,"1e-05, 0.02392, 0.97563, 0.00045",RIGHT,"1e-05, 0.02392, 0.97563, 0.00045",False,,,,,,,,,0.01277,,
town7_007140.png,GO,"0.0007, 0.98932, 0.00607, 0.00391",GO,"0.0007, 0.98932, 0.00607, 0.00391",False,,,,,,,,,0.00917,,
town7_007144.png,GO,"0.0004, 0.99373, 0.00334, 0.00253",GO,"0.0004, 0.99373, 0.00334, 0.00253",False,,,,,,,,,0.0101,,
town7_007151.png,GO,"0.00105, 0.99467, 0.00164, 0.00263",GO,"0.00311, 0.99197, 0.00383, 0.0011",False,,,,,,,,,0.01349,,
town7_007152.png,GO,"0.00184, 0.99122, 0.00324, 0.0037",GO,"0.00184, 0.99122, 0.00324, 0.0037",False,,,,,,,,,0.00976,,
town7_007153.png,GO,"0.00299, 0.98996, 0.00321, 0.00384",GO,"0.00299, 0.98996, 0.00321, 0.00384",False,,,,,,,,,0.00955,,
town7_007154.png,GO,"0.00209, 0.99481, 0.00065, 0.00245",GO,"0.00209, 0.99481, 0.00065, 0.00245",False,,,,,,,,,0.00947,,
town7_007157.png,GO,"0.00083, 0.99258, 0.00267, 0.00392",GO,"0.00083, 0.99258, 0.00267, 0.00392",False,,,,,,,,,0.00963,,
town7_007162.png,GO,"0.08855, 0.8836, 0.00024, 0.02761",GO,"0.19617, 0.76993, 0.00028, 0.03362",False,,,,,,,,,0.01273,,
town7_007166.png,STOP,"0.82573, 0.17391, 7e-05, 0.00029",STOP,"0.62536, 0.37101, 0.00081, 0.00283",False,,,,,,,,,0.01363,,
town7_007169.png,STOP,"0.84289, 0.15673, 8e-05, 0.00029",GO,"0.30688, 0.68054, 0.00204, 0.01054",True,,,0.70529,488.90604,21.23855,0.97352,0.26624,,0.12364,128.0,10.30965
town7_007171.png,STOP,"0.80912, 0.19017, 0.0001, 0.0006",GO,"0.39784, 0.58918, 0.0024, 0.01059",True,,,0.70212,507.83237,21.0736,0.97213,0.25748,,0.12558,128.0,10.58379
town7_007172.png,STOP,"0.80926, 0.18998, 0.00015, 0.00061",GO,"0.32232, 0.66212, 0.00477, 0.0108",True,,,0.7024,503.75508,21.10861,0.97251,0.26054,,0.11843,128.0,10.37577
town7_007176.png,STOP,"0.82785, 0.17126, 0.00014, 0.00074",GO,"0.2077, 0.77283, 0.00436, 0.01511",True,,,0.69619,516.38073,21.0011,0.97157,0.25705,,0.11996,128.0,10.08329
town7_007189.png,RIGHT,"0.00031, 0.0879, 0.89825, 0.01354",RIGHT,"0.00031, 0.0879, 0.89825, 0.01354",False,,,,,,,,,0.01489,,
town7_007198.png,RIGHT,"0.00034, 0.41299, 0.58041, 0.00626",RIGHT,"0.00034, 0.41299, 0.58041, 0.00626",False,,,,,,,,,0.01525,,
town7_007203.png,GO,"0.00026, 0.99043, 0.0031, 0.0062",GO,"0.00026, 0.99043, 0.0031, 0.0062",False,,,,,,,,,0.01289,,
town7_007207.png,GO,"0.00043, 0.97945, 0.00685, 0.01326",GO,"0.00043, 0.97945, 0.00685, 0.01326",False,,,,,,,,,0.00899,,
town7_007211.png,GO,"0.00024, 0.99202, 0.00238, 0.00536",GO,"0.00024, 0.99202, 0.00238, 0.00536",False,,,,,,,,,0.01308,,
town7_007215.png,GO,"7e-05, 0.94004, 0.03727, 0.02262",GO,"7e-05, 0.94004, 0.03727, 0.02262",False,,,,,,,,,0.00975,,
town7_007217.png,GO,"0.0002, 0.88272, 0.1131, 0.00398",GO,"0.0002, 0.88272, 0.1131, 0.00398",False,,,,,,,,,0.00988,,
town7_007233.png,GO,"0.00053, 0.98867, 0.00317, 0.00764",GO,"0.00053, 0.98867, 0.00317, 0.00764",False,,,,,,,,,0.01002,,
town7_007236.png,GO,"0.00078, 0.99141, 0.00271, 0.0051",GO,"0.00081, 0.99223, 0.00283, 0.00412",False,,,,,,,,,0.01343,,
town7_007241.png,GO,"0.07663, 0.91252, 0.00793, 0.00293",GO,"0.07663, 0.91252, 0.00793, 0.00293",False,,,,,,,,,0.00961,,
town7_007249.png,STOP,"0.94854, 0.05142, 1e-05, 3e-05",STOP,"0.94854, 0.05142, 1e-05, 3e-05",False,,,,,,,,,0.01206,,
town7_007255.png,STOP,"0.94327, 0.05668, 1e-05, 5e-05",STOP,"0.94327, 0.05668, 1e-05, 5e-05",False,,,,,,,,,0.01025,,
town7_007266.png,STOP,"0.94972, 0.05022, 1e-05, 5e-05",STOP,"0.94972, 0.05022, 1e-05, 5e-05",False,,,,,,,,,0.01821,,
town7_007275.png,STOP,"0.94761, 0.05234, 1e-05, 4e-05",STOP,"0.93266, 0.06723, 3e-05, 8e-05",False,,,,,,,,,0.01877,,
town7_007276.png,STOP,"0.93683, 0.06307, 1e-05, 9e-05",STOP,"0.93683, 0.06307, 1e-05, 9e-05",False,,,,,,,,,0.00938,,
town7_007277.png,STOP,"0.9471, 0.05286, 1e-05, 3e-05",STOP,"0.9471, 0.05286, 1e-05, 3e-05",False,,,,,,,,,0.01064,,
town7_007278.png,STOP,"0.93088, 0.06907, 1e-05, 4e-05",STOP,"0.95408, 0.04591, 0.0, 2e-05",False,,,,,,,,,0.01349,,
town7_007283.png,STOP,"0.92955, 0.07034, 2e-05, 9e-05",STOP,"0.94105, 0.05891, 1e-05, 3e-05",False,,,,,,,,,0.01378,,
town7_007285.png,STOP,"0.94129, 0.05868, 1e-05, 2e-05",STOP,"0.94129, 0.05868, 1e-05, 2e-05",False,,,,,,,,,0.01077,,
town7_007299.png,STOP,"0.94464, 0.0553, 1e-05, 5e-05",STOP,"0.95202, 0.04794, 1e-05, 3e-05",False,,,,,,,,,0.01458,,
town7_007315.png,STOP,"0.93721, 0.0627, 3e-05, 7e-05",STOP,"0.93721, 0.0627, 3e-05, 7e-05",False,,,,,,,,,0.00993,,
town7_007317.png,STOP,"0.95253, 0.04743, 1e-05, 4e-05",STOP,"0.95253, 0.04743, 1e-05, 4e-05",False,,,,,,,,,0.00924,,
town7_007318.png,STOP,"0.94583, 0.05412, 1e-05, 4e-05",STOP,"0.94583, 0.05412, 1e-05, 4e-05",False,,,,,,,,,0.01026,,
town7_007321.png,STOP,"0.93597, 0.06396, 1e-05, 6e-05",STOP,"0.93597, 0.06396, 1e-05, 6e-05",False,,,,,,,,,0.01004,,
town7_007322.png,STOP,"0.94784, 0.05212, 1e-05, 3e-05",STOP,"0.94784, 0.05212, 1e-05, 3e-05",False,,,,,,,,,0.01322,,
town7_007324.png,STOP,"0.93793, 0.06197, 2e-05, 9e-05",STOP,"0.93793, 0.06197, 2e-05, 9e-05",False,,,,,,,,,0.00951,,
town7_007326.png,STOP,"0.94184, 0.0581, 1e-05, 5e-05",STOP,"0.94184, 0.0581, 1e-05, 5e-05",False,,,,,,,,,0.00944,,
town7_007327.png,STOP,"0.95066, 0.04931, 1e-05, 3e-05",STOP,"0.95066, 0.04931, 1e-05, 3e-05",False,,,,,,,,,0.01008,,
town7_007333.png,STOP,"0.94741, 0.05253, 1e-05, 4e-05",STOP,"0.94741, 0.05253, 1e-05, 4e-05",False,,,,,,,,,0.01252,,
town7_007337.png,STOP,"0.92901, 0.07084, 4e-05, 0.00011",STOP,"0.92901, 0.07084, 4e-05, 0.00011",False,,,,,,,,,0.00953,,
town7_007339.png,STOP,"0.93318, 0.06674, 2e-05, 7e-05",STOP,"0.93318, 0.06674, 2e-05, 7e-05",False,,,,,,,,,0.0095,,
town7_007353.png,STOP,"0.93994, 0.05999, 2e-05, 6e-05",STOP,"0.93994, 0.05999, 2e-05, 6e-05",False,,,,,,,,,0.02157,,
town7_007356.png,STOP,"0.92997, 0.06994, 2e-05, 7e-05",STOP,"0.92997, 0.06994, 2e-05, 7e-05",False,,,,,,,,,0.01121,,
town7_007359.png,STOP,"0.94585, 0.0541, 1e-05, 4e-05",STOP,"0.94585, 0.0541, 1e-05, 4e-05",False,,,,,,,,,0.00933,,
town7_007360.png,STOP,"0.95635, 0.04361, 1e-05, 4e-05",STOP,"0.95635, 0.04361, 1e-05, 4e-05",False,,,,,,,,,0.01347,,
town7_007364.png,STOP,"0.952, 0.04798, 0.0, 2e-05",STOP,"0.952, 0.04798, 0.0, 2e-05",False,,,,,,,,,0.00913,,
town7_007372.png,STOP,"0.94516, 0.05476, 1e-05, 7e-05",STOP,"0.94516, 0.05476, 1e-05, 7e-05",False,,,,,,,,,0.01411,,
town7_007373.png,STOP,"0.95155, 0.04839, 1e-05, 5e-05",STOP,"0.95155, 0.04839, 1e-05, 5e-05",False,,,,,,,,,0.0119,,
town7_007375.png,STOP,"0.94551, 0.05445, 0.0, 3e-05",STOP,"0.94551, 0.05445, 0.0, 3e-05",False,,,,,,,,,0.0158,,
town7_007380.png,STOP,"0.95356, 0.04639, 1e-05, 5e-05",STOP,"0.95356, 0.04639, 1e-05, 5e-05",False,,,,,,,,,0.00931,,
town7_007382.png,STOP,"0.94491, 0.05505, 0.0, 4e-05",STOP,"0.94491, 0.05505, 0.0, 4e-05",False,,,,,,,,,0.01334,,
town7_007393.png,STOP,"0.94175, 0.05822, 1e-05, 2e-05",STOP,"0.94175, 0.05822, 1e-05, 2e-05",False,,,,,,,,,0.00943,,
town7_007395.png,STOP,"0.94107, 0.05888, 2e-05, 3e-05",STOP,"0.94107, 0.05888, 2e-05, 3e-05",False,,,,,,,,,0.00971,,
town7_007398.png,STOP,"0.9487, 0.05128, 0.0, 2e-05",STOP,"0.9487, 0.05128, 0.0, 2e-05",False,,,,,,,,,0.00896,,
town7_007405.png,STOP,"0.96039, 0.03959, 0.0, 2e-05",STOP,"0.96039, 0.03959, 0.0, 2e-05",False,,,,,,,,,0.00891,,
town7_007413.png,STOP,"0.9467, 0.05328, 0.0, 2e-05",STOP,"0.9467, 0.05328, 0.0, 2e-05",False,,,,,,,,,0.00881,,
town7_007418.png,STOP,"0.95734, 0.04264, 0.0, 1e-05",STOP,"0.95734, 0.04264, 0.0, 1e-05",False,,,,,,,,,0.00906,,
town7_007425.png,STOP,"0.9451, 0.05483, 2e-05, 6e-05",STOP,"0.9451, 0.05483, 2e-05, 6e-05",False,,,,,,,,,0.00947,,
town7_007429.png,STOP,"0.95987, 0.04011, 0.0, 1e-05",STOP,"0.95987, 0.04011, 0.0, 1e-05",False,,,,,,,,,0.00897,,
town7_007430.png,STOP,"0.94655, 0.05342, 0.0, 2e-05",STOP,"0.94655, 0.05342, 0.0, 2e-05",False,,,,,,,,,0.00936,,
town7_007433.png,STOP,"0.96166, 0.03832, 0.0, 1e-05",STOP,"0.9601, 0.03988, 0.0, 2e-05",False,,,,,,,,,0.01272,,
town7_007438.png,STOP,"0.94226, 0.05768, 1e-05, 4e-05",STOP,"0.94226, 0.05768, 1e-05, 4e-05",False,,,,,,,,,0.00919,,
town7_007440.png,STOP,"0.94398, 0.05598, 1e-05, 3e-05",STOP,"0.94398, 0.05598, 1e-05, 3e-05",False,,,,,,,,,0.01326,,
town7_007446.png,STOP,"0.96128, 0.0387, 0.0, 2e-05",STOP,"0.96128, 0.0387, 0.0, 2e-05",False,,,,,,,,,0.0132,,
town7_007449.png,STOP,"0.92722, 0.07273, 2e-05, 3e-05",STOP,"0.94407, 0.05588, 2e-05, 3e-05",False,,,,,,,,,0.0161,,
town7_007467.png,LEFT,"0.0, 0.00295, 1e-05, 0.99704",LEFT,"0.0, 0.00295, 1e-05, 0.99704",False,,,,,,,,,0.01117,,
town7_007474.png,GO,"0.15454, 0.83472, 0.0023, 0.00845",GO,"0.15454, 0.83472, 0.0023, 0.00845",False,,,,,,,,,0.00913,,
town7_007481.png,GO,"0.00175, 0.91319, 0.0016, 0.08346",GO,"0.00085, 0.96527, 0.01357, 0.02031",False,,,,,,,,,0.01339,,
town7_007487.png,GO,"0.3856, 0.6036, 0.00506, 0.00573",GO,"0.3856, 0.6036, 0.00506, 0.00573",False,,,,,,,,,0.00978,,
town7_007488.png,STOP,"0.73616, 0.25909, 0.00389, 0.00086",STOP,"0.73616, 0.25909, 0.00389, 0.00086",False,,,,,,,,,0.00985,,
town7_007494.png,STOP,"0.5598, 0.17403, 0.26443, 0.00174",STOP,"0.5598, 0.17403, 0.26443, 0.00174",False,,,,,,,,,0.00959,,
town7_007495.png,STOP,"0.55011, 0.17329, 0.27401, 0.00259",STOP,"0.55011, 0.17329, 0.27401, 0.00259",False,,,,,,,,,0.00941,,
town7_007496.png,STOP,"0.57461, 0.16309, 0.26004, 0.00226",STOP,"0.57461, 0.16309, 0.26004, 0.00226",False,,,,,,,,,0.00989,,
town7_007498.png,STOP,"0.57472, 0.16664, 0.25608, 0.00256",STOP,"0.57472, 0.16664, 0.25608, 0.00256",False,,,,,,,,,0.01445,,
town7_007500.png,STOP,"0.63254, 0.16402, 0.20117, 0.00227",STOP,"0.63254, 0.16402, 0.20117, 0.00227",False,,,,,,,,,0.01026,,
town7_007504.png,STOP,"0.42786, 0.15562, 0.41305, 0.00348",STOP,"0.42786, 0.15562, 0.41305, 0.00348",False,,,,,,,,,0.03135,,
town7_007505.png,STOP,"0.50058, 0.2191, 0.27571, 0.00461",STOP,"0.50058, 0.2191, 0.27571, 0.00461",False,,,,,,,,,0.01745,,
town7_007506.png,RIGHT,"0.28403, 0.22094, 0.4932, 0.00183",RIGHT,"0.28403, 0.22094, 0.4932, 0.00183",False,,,,,,,,,0.01136,,
town7_007507.png,RIGHT,"0.05122, 0.10976, 0.8387, 0.00031",RIGHT,"0.05122, 0.10976, 0.8387, 0.00031",False,,,,,,,,,0.0123,,
town7_007508.png,RIGHT,"0.01961, 0.07349, 0.90685, 5e-05",RIGHT,"0.01961, 0.07349, 0.90685, 5e-05",False,,,,,,,,,0.01118,,
town7_007516.png,GO,"0.00152, 0.981, 0.01062, 0.00685",GO,"0.00152, 0.981, 0.01062, 0.00685",False,,,,,,,,,0.01023,,
town7_007520.png,GO,"0.0209, 0.96061, 0.00628, 0.0122",GO,"0.0209, 0.96061, 0.00628, 0.0122",False,,,,,,,,,0.00905,,
town7_007521.png,GO,"0.00926, 0.96453, 0.00251, 0.0237",GO,"0.00926, 0.96453, 0.00251, 0.0237",False,,,,,,,,,0.00875,,
town7_007526.png,GO,"0.00028, 0.982, 0.00033, 0.01739",GO,"0.00028, 0.982, 0.00033, 0.01739",False,,,,,,,,,0.00932,,
town7_007531.png,GO,"0.03097, 0.94521, 0.00135, 0.02248",LEFT,"0.0, 0.00171, 0.0, 0.99829",True,,,0.40747,4580.45721,11.52172,0.61221,0.09032,,0.11661,128.0,35.27228
town7_007538.png,GO,"0.32377, 0.66941, 0.0003, 0.00653",GO,"0.0005, 0.97896, 0.00014, 0.0204",False,,,,,,,,,0.01243,,
town7_007546.png,STOP,"0.92659, 0.07283, 7e-05, 0.0005",STOP,"0.75077, 0.24627, 0.00024, 0.00271",False,,,,,,,,,0.01241,,
