Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Feature Selection (%),Selected Features,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_006533.png,GO,"[0.3498, 0.6502]",STOP,"0.59356606, 0.40643397",True,5.00%,"13, 114, 18",0.7057600021362305,0.00248,26.05911,0.95549,0.64102,0.41994
town7_006537.png,GO,"[0.19214, 0.80786]",STOP,"0.5541623, 0.44583762",True,18.00%,"92, 31, 24, 13, 45, 42, 25, 106, 117, 32, 16, 19",0.6501100063323975,0.0038,24.19798,0.93983,0.44948,0.37789
town7_006538.png,GO,"[0.26246, 0.73754]",STOP,"0.5225169, 0.47748306",True,11.00%,"13, 31, 92, 25, 45, 24, 42",0.6150699853897095,0.00454,23.433,0.93639,0.43462,0.37925
town7_006539.png,GO,"[0.15777, 0.84223]",STOP,"0.5467948, 0.45320526",True,47.00%,"24, 45, 13, 92, 31, 117, 25, 106, 42, 32, 19, 114, 68, 16, 124, 62, 93, 3, 11, 73, 28, 46, 40, 58, 120, 56, 88, 0, 82, 78, 87",0.5482400059700012,0.01213,19.1605,0.90347,0.22959,0.38949
town7_006545.png,GO,"[0.0943, 0.9057]",STOP,"0.5725481, 0.42745188",True,81.00%,"24, 25, 32, 82, 42, 13, 46, 45, 88, 68, 93, 92, 31, 11, 106, 62, 19, 58, 73, 120, 22, 114, 124, 16, 34, 78, 28, 94, 1, 3, 40, 117, 91, 77, 35, 56, 110, 4, 0, 15, 41, 87, 127, 20, 23, 47, 5, 14, 104, 75, 7, 97, 10, 90, 18",0.4765399992465973,0.01902,17.20679,0.79578,0.15306,0.40765
town7_006548.png,GO,"[0.11652, 0.88348]",STOP,"0.5094309, 0.49056908",True,86.00%,"24, 32, 25, 13, 45, 106, 62, 82, 11, 93, 68, 114, 73, 46, 42, 19, 40, 16, 78, 124, 92, 58, 120, 1, 31, 34, 77, 0, 22, 88, 4, 110, 56, 94, 15, 28, 117, 3, 20, 5, 41, 91, 127, 35, 47, 38, 123, 18, 10, 14, 9, 87, 96, 12",0.5486500263214111,0.01066,19.72096,0.88769,0.19728,0.40653
town7_006558.png,GO,"[0.14323, 0.85677]",GO,N/A,False,,,,,,,,0.12464
town7_006575.png,STOP,"[0.62477, 0.37523]",GO,"0.45684728, 0.5431527",True,8.00%,"13, 25, 45, 32, 92",0.6351799964904785,0.00424,23.72785,0.96873,0.43727,0.39045
town7_006586.png,GO,"[0.01808, 0.98192]",GO,N/A,False,,,,,,,,0.12004
town7_006592.png,GO,"[0.15552, 0.84448]",GO,N/A,False,,,,,,,,0.12257
town7_006593.png,GO,"[0.12442, 0.87558]",GO,N/A,False,,,,,,,,0.13449
town7_006615.png,GO,"[0.06296, 0.93704]",GO,N/A,False,,,,,,,,0.13065
town7_006618.png,GO,"[0.10816, 0.89184]",GO,N/A,False,,,,,,,,0.17563
town7_006619.png,GO,"[0.13377, 0.86623]",GO,N/A,False,,,,,,,,0.12956
town7_006621.png,GO,"[0.17043, 0.82957]",GO,N/A,False,,,,,,,,0.13669
town7_006622.png,GO,"[0.12985, 0.87015]",GO,N/A,False,,,,,,,,0.13064
town7_006628.png,GO,"[0.26638, 0.73362]",GO,N/A,False,,,,,,,,0.13626
town7_006629.png,GO,"[0.19582, 0.80418]",GO,N/A,False,,,,,,,,0.13189
town7_006632.png,GO,"[0.22826, 0.77174]",GO,N/A,False,,,,,,,,0.133
town7_006634.png,GO,"[0.30925, 0.69075]",GO,N/A,False,,,,,,,,0.13912
town7_006639.png,GO,"[0.14966, 0.85034]",GO,N/A,False,,,,,,,,0.13196
town7_006655.png,GO,"[0.32677, 0.67323]",GO,N/A,False,,,,,,,,0.12922
town7_006656.png,GO,"[0.33252, 0.66748]",GO,N/A,False,,,,,,,,0.13131
town7_006657.png,GO,"[0.34269, 0.65731]",GO,N/A,False,,,,,,,,0.13365
town7_006661.png,GO,"[0.32606, 0.67394]",GO,N/A,False,,,,,,,,0.15482
town7_006667.png,GO,"[0.33172, 0.66828]",GO,N/A,False,,,,,,,,0.1345
town7_006675.png,GO,"[0.3356, 0.6644]",GO,N/A,False,,,,,,,,0.14103
town7_006676.png,GO,"[0.35024, 0.64976]",GO,N/A,False,,,,,,,,0.13635
town7_006677.png,GO,"[0.35379, 0.64621]",GO,N/A,False,,,,,,,,0.12947
town7_006680.png,GO,"[0.32384, 0.67616]",GO,N/A,False,,,,,,,,0.12733
town7_006687.png,GO,"[0.32528, 0.67472]",GO,N/A,False,,,,,,,,0.13457
town7_006689.png,GO,"[0.28123, 0.71877]",GO,N/A,False,,,,,,,,0.12359
town7_006690.png,GO,"[0.3118, 0.6882]",STOP,"0.5377068, 0.46229324",True,63.00%,"13, 25, 45, 106, 16, 31, 19, 18, 32, 20, 118, 0, 78, 42, 87, 114, 68, 98, 4, 54, 3, 55, 103, 92, 117, 71, 8, 90, 73, 127, 62, 75, 26, 94, 14, 124, 5, 125, 123",0.7334700226783752,0.00396,24.01871,0.98947,0.29337,0.52111
town7_006691.png,GO,"[0.31647, 0.68353]",STOP,"0.51865613, 0.4813439",True,2.00%,13,0.7786099910736084,0.00225,26.48205,0.994,0.46438,0.38815
town7_006706.png,GO,"[0.27315, 0.72685]",GO,N/A,False,,,,,,,,0.14031
town7_006711.png,GO,"[0.2968, 0.7032]",GO,N/A,False,,,,,,,,0.18578
town7_006724.png,GO,"[0.34376, 0.65624]",STOP,"0.5150721, 0.4849279",True,25.00%,"13, 45, 114, 25, 16, 11, 106, 0, 42, 78, 19, 68, 92, 32, 24, 90",0.7299500107765198,0.00319,24.95546,0.98999,0.4544,0.38909
town7_006726.png,STOP,"[0.52872, 0.47128]",GO,"0.4967414, 0.5032586",True,24.00%,"13, 45, 18, 25, 114, 16, 31, 106, 90, 4, 19, 68, 11, 92, 0",0.7235100269317627,0.00345,24.62362,0.99003,0.38339,0.38606
town7_006728.png,STOP,"[0.95892, 0.04108]",STOP,N/A,False,,,,,,,,0.12961
town7_006733.png,STOP,"[0.97105, 0.02895]",STOP,N/A,False,,,,,,,,0.14327
town7_006737.png,STOP,"[0.96033, 0.03967]",STOP,N/A,False,,,,,,,,0.12908
town7_006738.png,STOP,"[0.97196, 0.02804]",STOP,N/A,False,,,,,,,,0.12757
town7_006755.png,STOP,"[0.96095, 0.03905]",STOP,N/A,False,,,,,,,,0.13074
town7_006758.png,STOP,"[0.96578, 0.03422]",STOP,N/A,False,,,,,,,,0.12836
town7_006764.png,STOP,"[0.96141, 0.03859]",STOP,N/A,False,,,,,,,,0.13193
town7_006770.png,STOP,"[0.96595, 0.03405]",STOP,N/A,False,,,,,,,,0.19311
town7_006774.png,STOP,"[0.95272, 0.04728]",STOP,N/A,False,,,,,,,,0.13843
town7_006779.png,STOP,"[0.96965, 0.03035]",STOP,N/A,False,,,,,,,,0.13475
town7_006782.png,STOP,"[0.96118, 0.03882]",STOP,N/A,False,,,,,,,,0.13624
town7_006785.png,STOP,"[0.94923, 0.05077]",STOP,N/A,False,,,,,,,,0.13402
town7_006788.png,STOP,"[0.95183, 0.04817]",STOP,N/A,False,,,,,,,,0.13415
town7_006789.png,STOP,"[0.95553, 0.04447]",STOP,N/A,False,,,,,,,,0.13337
town7_006790.png,STOP,"[0.96052, 0.03948]",STOP,N/A,False,,,,,,,,0.13584
town7_006792.png,STOP,"[0.95975, 0.04025]",STOP,N/A,False,,,,,,,,0.13572
town7_006796.png,STOP,"[0.9545, 0.0455]",STOP,N/A,False,,,,,,,,0.13493
town7_006804.png,STOP,"[0.96189, 0.03811]",STOP,N/A,False,,,,,,,,0.13648
town7_006809.png,STOP,"[0.96318, 0.03682]",STOP,N/A,False,,,,,,,,0.13999
town7_006813.png,STOP,"[0.94985, 0.05015]",STOP,N/A,False,,,,,,,,0.14793
town7_006825.png,STOP,"[0.96193, 0.03807]",STOP,N/A,False,,,,,,,,0.13799
town7_006826.png,STOP,"[0.93244, 0.06756]",STOP,N/A,False,,,,,,,,0.13122
town7_006830.png,STOP,"[0.80247, 0.19753]",GO,"0.49881795, 0.501182",True,45.00%,"13, 25, 45, 31, 106, 16, 18, 90, 4, 19, 118, 117, 98, 0, 114, 54, 68, 87, 123, 42, 92, 103, 78, 71, 73, 56, 32, 5",0.6589099764823914,0.00572,22.42948,0.98337,0.26841,0.40514
town7_006833.png,GO,"[0.24197, 0.75803]",GO,N/A,False,,,,,,,,0.12882
town7_006834.png,GO,"[0.19786, 0.80214]",GO,N/A,False,,,,,,,,0.13212
town7_006842.png,GO,"[0.1272, 0.8728]",GO,N/A,False,,,,,,,,0.1277
town7_006847.png,GO,"[0.29036, 0.70964]",GO,N/A,False,,,,,,,,0.12999
town7_006852.png,GO,"[0.29633, 0.70367]",GO,N/A,False,,,,,,,,0.1277
town7_006854.png,GO,"[0.27821, 0.72179]",GO,N/A,False,,,,,,,,0.15091
town7_006866.png,STOP,"[0.69493, 0.30507]",GO,"0.45315066, 0.54684937",True,15.00%,"18, 13, 25, 114, 98, 45, 78, 32, 90, 31",0.685699999332428,0.00435,23.61987,0.96443,0.32647,0.40124
town7_006868.png,STOP,"[0.7406, 0.2594]",STOP,N/A,False,,,,,,,,0.13139
town7_006873.png,STOP,"[0.7699, 0.2301]",STOP,N/A,False,,,,,,,,0.12653
town7_006875.png,STOP,"[0.69667, 0.30333]",STOP,N/A,False,,,,,,,,0.12993
town7_006880.png,STOP,"[0.77, 0.23]",STOP,N/A,False,,,,,,,,0.12847
town7_006883.png,STOP,"[0.72485, 0.27515]",STOP,N/A,False,,,,,,,,0.13091
town7_006891.png,GO,"[0.08821, 0.91179]",GO,N/A,False,,,,,,,,0.12811
town7_006892.png,GO,"[0.05803, 0.94197]",GO,N/A,False,,,,,,,,0.12932
town7_006893.png,GO,"[0.17154, 0.82846]",GO,N/A,False,,,,,,,,0.12773
town7_006894.png,GO,"[0.32122, 0.67878]",GO,N/A,False,,,,,,,,0.13317
town7_006895.png,GO,"[0.31666, 0.68334]",GO,N/A,False,,,,,,,,0.13028
town7_006897.png,GO,"[0.3069, 0.6931]",GO,N/A,False,,,,,,,,0.13367
town7_006901.png,GO,"[0.29624, 0.70376]",GO,N/A,False,,,,,,,,0.18999
town7_006902.png,GO,"[0.30494, 0.69506]",GO,N/A,False,,,,,,,,0.12881
town7_006906.png,GO,"[0.30587, 0.69413]",GO,N/A,False,,,,,,,,0.12686
town7_006912.png,GO,"[0.24455, 0.75545]",GO,N/A,False,,,,,,,,0.11829
town7_006916.png,GO,"[0.26638, 0.73362]",GO,N/A,False,,,,,,,,0.14898
town7_006918.png,GO,"[0.26981, 0.73019]",GO,N/A,False,,,,,,,,0.12471
town7_006921.png,GO,"[0.31051, 0.68949]",GO,N/A,False,,,,,,,,0.13457
town7_006924.png,GO,"[0.29659, 0.70341]",GO,N/A,False,,,,,,,,0.13611
town7_006929.png,GO,"[0.32076, 0.67924]",GO,N/A,False,,,,,,,,0.13456
town7_006932.png,GO,"[0.32996, 0.67004]",GO,N/A,False,,,,,,,,0.12992
town7_006935.png,GO,"[0.38662, 0.61338]",GO,N/A,False,,,,,,,,0.18434
town7_006936.png,GO,"[0.38792, 0.61208]",GO,N/A,False,,,,,,,,0.13329
town7_006945.png,STOP,"[0.75484, 0.24516]",STOP,N/A,False,,,,,,,,0.1332
town7_006946.png,STOP,"[0.77287, 0.22713]",STOP,N/A,False,,,,,,,,0.13851
town7_006953.png,STOP,"[0.78678, 0.21322]",STOP,N/A,False,,,,,,,,0.13185
town7_006954.png,STOP,"[0.80605, 0.19395]",STOP,N/A,False,,,,,,,,0.13472
town7_006960.png,GO,"[0.17398, 0.82602]",GO,N/A,False,,,,,,,,0.12437
town7_006962.png,GO,"[0.16422, 0.83578]",GO,N/A,False,,,,,,,,0.1297
town7_006965.png,GO,"[0.12213, 0.87787]",GO,N/A,False,,,,,,,,0.13261
town7_006973.png,GO,"[0.37225, 0.62775]",STOP,"0.5014839, 0.4985161",True,30.00%,"13, 31, 18, 45, 114, 25, 4, 125, 90, 106, 78, 32, 10, 117, 68, 103, 16, 19, 118",0.482369989156723,0.01031,19.86839,0.91491,0.15381,0.39411
town7_006980.png,GO,"[0.34109, 0.65891]",STOP,"0.51756096, 0.4824391",True,50.00%,"13, 25, 31, 45, 87, 19, 118, 90, 78, 4, 16, 18, 98, 54, 11, 92, 117, 10, 114, 26, 125, 71, 28, 43, 32, 68, 6, 55, 8, 15, 103, 57, 75, 5",0.5949599742889404,0.00666,21.76357,0.9591,0.2598,0.39462
town7_006981.png,GO,"[0.32686, 0.67314]",STOP,"0.50670683, 0.49329317",True,40.00%,"31, 25, 13, 98, 78, 19, 16, 92, 45, 54, 87, 32, 73, 90, 117, 18, 75, 71, 20, 106, 68, 42, 4, 7, 0, 118",0.623009979724884,0.00684,21.65214,0.95899,0.24396,0.39994
town7_006983.png,GO,"[0.33813, 0.66187]",STOP,"0.5094836, 0.49051642",True,43.00%,"13, 25, 18, 31, 118, 4, 78, 19, 90, 45, 92, 98, 55, 106, 125, 32, 54, 87, 16, 71, 117, 75, 74, 103, 11, 8, 26, 57",0.6469200253486633,0.00507,22.94705,0.97215,0.28705,0.38816
town7_006986.png,GO,"[0.33232, 0.66768]",STOP,"0.5315537, 0.4684463",True,50.00%,"13, 25, 31, 98, 78, 90, 19, 32, 18, 16, 117, 4, 106, 103, 54, 3, 118, 45, 0, 57, 73, 87, 55, 20, 114, 75, 125, 15, 11, 71, 68, 8",0.6466900110244751,0.00577,22.38885,0.96382,0.29411,0.40337
town7_006988.png,GO,"[0.34266, 0.65734]",STOP,"0.5052265, 0.4947735",True,16.00%,"13, 25, 90, 31, 118, 18, 98, 54, 32, 103",0.6601999998092651,0.00517,22.86524,0.9721,0.3775,0.38557
town7_006990.png,GO,"[0.34973, 0.65027]",STOP,"0.5212895, 0.47871044",True,32.00%,"13, 118, 18, 25, 78, 31, 90, 103, 4, 98, 32, 87, 117, 19, 45, 16, 8, 114, 6, 57, 125",0.6366699934005737,0.0071,21.48857,0.96278,0.29509,0.50952
town7_007003.png,STOP,"[0.67956, 0.32044]",GO,"0.48083425, 0.51916575",True,7.00%,"13, 25, 78, 98",0.7399299740791321,0.00278,25.56585,0.97615,0.59355,0.38856
town7_007010.png,STOP,"[0.5925, 0.4075]",GO,"0.49688688, 0.50311315",True,2.00%,13,0.736240029335022,0.00289,25.38647,0.97556,0.61095,0.38477
town7_007016.png,GO,"[0.11006, 0.88994]",GO,N/A,False,,,,,,,,0.13218
town7_007021.png,GO,"[0.08858, 0.91142]",STOP,"0.52686334, 0.47313666",True,97.00%,"42, 45, 13, 24, 114, 25, 32, 11, 73, 19, 46, 62, 88, 16, 0, 3, 14, 124, 31, 68, 106, 110, 20, 82, 92, 28, 117, 127, 78, 58, 93, 56, 15, 40, 35, 1, 77, 18, 5, 120, 47, 91, 34, 4, 22, 87, 96, 10, 38, 71, 94, 9, 69, 41, 103, 118, 55, 75, 90, 123, 98, 54",0.6067399978637695,0.00808,20.92512,0.96119,0.16119,0.41593
town7_007022.png,GO,"[0.15853, 0.84147]",GO,N/A,False,,,,,,,,0.12513
town7_007024.png,STOP,"[0.51808, 0.48192]",GO,"0.4913969, 0.5086031",True,1.00%,,0.7186499834060669,0.00226,26.46153,0.96999,0.52878,0.42159
town7_007028.png,STOP,"[0.7074, 0.2926]",STOP,N/A,False,,,,,,,,0.13374
town7_007036.png,STOP,"[0.73571, 0.26429]",STOP,N/A,False,,,,,,,,0.13377
town7_007043.png,STOP,"[0.73791, 0.26209]",STOP,N/A,False,,,,,,,,0.12607
town7_007053.png,GO,"[0.36213, 0.63787]",GO,N/A,False,,,,,,,,0.13293
town7_007058.png,GO,"[0.32752, 0.67248]",STOP,"0.5021893, 0.49781075",True,82.00%,"13, 31, 32, 114, 78, 4, 90, 24, 98, 68, 25, 92, 18, 82, 73, 57, 106, 62, 125, 9, 118, 19, 29, 117, 45, 88, 87, 16, 56, 103, 123, 26, 20, 11, 54, 3, 1, 71, 101, 0, 49, 22, 94, 67, 50, 127, 8, 35, 110, 77, 14, 66, 28",0.6133300065994263,0.01114,19.52952,0.8627,0.21437,0.44038
town7_007068.png,GO,"[0.13861, 0.86139]",GO,N/A,False,,,,,,,,0.18315
town7_007070.png,GO,"[0.15481, 0.84519]",STOP,"0.5166558, 0.48334417",True,78.00%,"25, 0, 88, 45, 93, 24, 32, 20, 19, 13, 34, 35, 11, 73, 98, 114, 124, 46, 110, 106, 127, 62, 42, 14, 91, 75, 47, 15, 78, 87, 16, 3, 77, 18, 1, 68, 28, 31, 54, 117, 82, 92, 5, 58, 40, 56, 90, 94, 123, 79, 51, 7, 4, 23, 102, 97, 57",0.7358499765396118,0.00601,22.21299,0.97684,0.24744,0.38823
town7_007076.png,GO,"[0.31034, 0.68966]",GO,N/A,False,,,,,,,,0.11902
town7_007079.png,GO,"[0.31548, 0.68452]",GO,N/A,False,,,,,,,,0.11864
town7_007082.png,GO,"[0.32298, 0.67702]",GO,N/A,False,,,,,,,,0.11776
town7_007083.png,GO,"[0.31618, 0.68382]",GO,N/A,False,,,,,,,,0.11968
town7_007084.png,GO,"[0.3033, 0.6967]",STOP,"0.50019985, 0.4998001",True,72.00%,"31, 42, 25, 92, 45, 24, 16, 68, 87, 20, 88, 19, 124, 28, 3, 62, 13, 75, 0, 94, 26, 91, 73, 40, 106, 127, 46, 110, 117, 93, 35, 77, 22, 11, 7, 114, 120, 90, 82, 78, 8, 4, 123, 58, 43, 32, 15, 98, 27, 47",0.7111499905586243,0.00756,21.21537,0.97144,0.28719,0.39207
town7_007088.png,GO,"[0.27725, 0.72275]",STOP,"0.501952, 0.49804795",True,63.00%,"45, 42, 25, 24, 31, 19, 0, 16, 68, 88, 13, 127, 92, 20, 124, 87, 62, 28, 110, 114, 117, 3, 73, 106, 47, 40, 98, 35, 11, 46, 26, 93, 78, 91, 32, 90, 58, 34, 75, 27, 120, 55, 54",0.7199699878692627,0.00697,21.56565,0.97138,0.28056,0.40997
town7_007093.png,GO,"[0.31968, 0.68032]",GO,N/A,False,,,,,,,,0.12672
town7_007100.png,GO,"[0.27655, 0.72345]",STOP,"0.5235827, 0.47641736",True,27.00%,"25, 31, 45, 92, 68, 0, 13, 16, 19, 62, 87, 42, 75, 117, 35, 20, 78, 124, 127, 88",0.7834299802780151,0.00309,25.10387,0.98737,0.47928,0.39139
town7_007101.png,GO,"[0.29185, 0.70815]",STOP,"0.5137242, 0.4862758",True,11.00%,"45, 31, 25, 92, 19, 16, 13",0.8059099912643433,0.00187,27.27174,0.99247,0.56653,0.38012
town7_007110.png,GO,"[0.31857, 0.68143]",GO,N/A,False,,,,,,,,0.13737
town7_007123.png,GO,"[0.18772, 0.81228]",GO,N/A,False,,,,,,,,0.13432
town7_007127.png,GO,"[0.16611, 0.83389]",GO,N/A,False,,,,,,,,0.13778
town7_007129.png,GO,"[0.21447, 0.78553]",GO,N/A,False,,,,,,,,0.13184
town7_007131.png,GO,"[0.16537, 0.83463]",GO,N/A,False,,,,,,,,0.12933
town7_007132.png,GO,"[0.14523, 0.85477]",GO,N/A,False,,,,,,,,0.12753
town7_007140.png,GO,"[0.29042, 0.70958]",STOP,"0.5729282, 0.42707178",True,39.00%,"92, 25, 45, 19, 13, 31, 16, 42, 68, 118, 87, 117, 114, 110, 106, 32, 3, 103, 5, 26, 46, 94, 98, 62, 127, 54",0.7844099998474121,0.00413,23.8438,0.97691,0.47722,0.39097
town7_007144.png,GO,"[0.30247, 0.69753]",STOP,"0.5105561, 0.48944396",True,70.00%,"25, 19, 31, 92, 13, 117, 45, 118, 18, 88, 98, 68, 73, 32, 54, 87, 49, 123, 16, 78, 90, 114, 9, 3, 106, 110, 0, 42, 26, 75, 27, 94, 28, 125, 5, 57, 127, 4, 124, 55, 35, 46, 8, 103, 29, 58",0.7775999903678894,0.00676,21.7035,0.96462,0.39125,0.40911
town7_007151.png,GO,"[0.32531, 0.67469]",GO,N/A,False,,,,,,,,0.13147
town7_007152.png,GO,"[0.33235, 0.66765]",GO,N/A,False,,,,,,,,0.1267
town7_007153.png,GO,"[0.33471, 0.66529]",GO,N/A,False,,,,,,,,0.13357
town7_007154.png,GO,"[0.32348, 0.67652]",GO,N/A,False,,,,,,,,0.12866
town7_007157.png,GO,"[0.29591, 0.70409]",GO,N/A,False,,,,,,,,0.13953
town7_007162.png,GO,"[0.48087, 0.51913]",STOP,"0.6926338, 0.3073662",True,1.00%,,0.8279899954795837,0.00128,28.92199,0.99536,0.71795,0.488
town7_007166.png,STOP,"[0.55053, 0.44947]",STOP,N/A,False,,,,,,,,0.12662
town7_007169.png,STOP,"[0.80036, 0.19964]",STOP,N/A,False,,,,,,,,0.1295
town7_007171.png,STOP,"[0.70906, 0.29094]",STOP,N/A,False,,,,,,,,0.12855
town7_007172.png,STOP,"[0.75334, 0.24666]",STOP,N/A,False,,,,,,,,0.13044
town7_007176.png,STOP,"[0.68863, 0.31137]",STOP,N/A,False,,,,,,,,0.12403
town7_007189.png,GO,"[0.10655, 0.89345]",GO,N/A,False,,,,,,,,0.12824
town7_007198.png,GO,"[0.30948, 0.69052]",STOP,"0.6150001, 0.38499984",True,50.00%,"31, 25, 19, 92, 45, 88, 68, 3, 16, 42, 117, 87, 94, 26, 91, 73, 106, 98, 13, 0, 110, 20, 127, 32, 49, 43, 7, 83, 27, 18, 118",0.8118900060653687,0.00212,26.72811,0.99501,0.53943,0.38999
town7_007203.png,GO,"[0.31485, 0.68515]",STOP,"0.5923518, 0.4076482",True,39.00%,"31, 25, 16, 19, 45, 92, 68, 73, 87, 117, 26, 42, 20, 27, 13, 106, 118, 123, 98, 94, 3, 18, 5, 125",0.816349983215332,0.00218,26.61764,0.99495,0.53146,0.3925
town7_007207.png,GO,"[0.31516, 0.68484]",GO,N/A,False,,,,,,,,0.12607
town7_007211.png,GO,"[0.30187, 0.69813]",STOP,"0.5415952, 0.45840475",True,97.00%,"31, 25, 16, 92, 88, 45, 42, 19, 3, 20, 87, 68, 94, 91, 106, 26, 127, 43, 28, 117, 0, 124, 73, 46, 24, 110, 62, 40, 15, 123, 55, 98, 35, 22, 8, 103, 13, 7, 27, 82, 4, 49, 83, 11, 114, 78, 5, 75, 77, 71, 118, 32, 14, 69, 10, 90, 18, 93, 101, 54, 34, 125, 58",0.7501800060272217,0.00715,21.45951,0.98245,0.25082,0.43052
town7_007215.png,GO,"[0.29634, 0.70366]",GO,N/A,False,,,,,,,,0.13652
town7_007217.png,GO,"[0.31797, 0.68203]",STOP,"0.5672688, 0.4327312",True,23.00%,"31, 19, 25, 98, 117, 45, 92, 16, 54, 13, 106, 78, 87, 118",0.8342700004577637,0.00173,27.61721,0.99472,0.62884,0.39024
town7_007233.png,GO,"[0.30289, 0.69711]",GO,N/A,False,,,,,,,,0.12669
town7_007236.png,GO,"[0.33366, 0.66634]",STOP,"0.5156133, 0.48438665",True,22.00%,"31, 13, 25, 19, 16, 106, 87, 18, 45, 90, 118, 117, 98, 78, 92",0.777180016040802,0.0019,27.21513,0.99545,0.6487,0.3861
town7_007241.png,STOP,"[0.82797, 0.17203]",STOP,N/A,False,,,,,,,,0.13459
town7_007249.png,STOP,"[0.96943, 0.03057]",STOP,N/A,False,,,,,,,,0.1435
town7_007255.png,STOP,"[0.97144, 0.02856]",STOP,N/A,False,,,,,,,,0.13758
town7_007266.png,STOP,"[0.97194, 0.02806]",STOP,N/A,False,,,,,,,,0.12966
town7_007275.png,STOP,"[0.9659, 0.0341]",STOP,N/A,False,,,,,,,,0.15515
town7_007276.png,STOP,"[0.97002, 0.02998]",STOP,N/A,False,,,,,,,,0.12944
town7_007277.png,STOP,"[0.96456, 0.03544]",STOP,N/A,False,,,,,,,,0.12703
town7_007278.png,STOP,"[0.96703, 0.03297]",STOP,N/A,False,,,,,,,,0.13204
town7_007283.png,STOP,"[0.96655, 0.03345]",STOP,N/A,False,,,,,,,,0.12676
town7_007285.png,STOP,"[0.9633, 0.0367]",STOP,N/A,False,,,,,,,,0.12921
town7_007299.png,STOP,"[0.96544, 0.03456]",STOP,N/A,False,,,,,,,,0.12873
town7_007315.png,STOP,"[0.9745, 0.0255]",STOP,N/A,False,,,,,,,,0.12303
town7_007317.png,STOP,"[0.97147, 0.02853]",STOP,N/A,False,,,,,,,,0.12636
town7_007318.png,STOP,"[0.96869, 0.03131]",STOP,N/A,False,,,,,,,,0.19247
town7_007321.png,STOP,"[0.96339, 0.03661]",STOP,N/A,False,,,,,,,,0.13022
town7_007322.png,STOP,"[0.95909, 0.04091]",STOP,N/A,False,,,,,,,,0.12964
town7_007324.png,STOP,"[0.96594, 0.03406]",STOP,N/A,False,,,,,,,,0.12699
town7_007326.png,STOP,"[0.9766, 0.0234]",STOP,N/A,False,,,,,,,,0.12912
town7_007327.png,STOP,"[0.97294, 0.02706]",STOP,N/A,False,,,,,,,,0.12898
town7_007333.png,STOP,"[0.97148, 0.02852]",STOP,N/A,False,,,,,,,,0.13077
town7_007337.png,STOP,"[0.96529, 0.03471]",STOP,N/A,False,,,,,,,,0.1277
town7_007339.png,STOP,"[0.96212, 0.03788]",STOP,N/A,False,,,,,,,,0.12939
town7_007353.png,STOP,"[0.96096, 0.03904]",STOP,N/A,False,,,,,,,,0.12693
town7_007356.png,STOP,"[0.95689, 0.04311]",STOP,N/A,False,,,,,,,,0.12835
town7_007359.png,STOP,"[0.97315, 0.02685]",STOP,N/A,False,,,,,,,,0.12589
town7_007360.png,STOP,"[0.96552, 0.03448]",STOP,N/A,False,,,,,,,,0.12928
town7_007364.png,STOP,"[0.96746, 0.03254]",STOP,N/A,False,,,,,,,,0.1279
town7_007372.png,STOP,"[0.96844, 0.03156]",STOP,N/A,False,,,,,,,,0.12844
town7_007373.png,STOP,"[0.96674, 0.03326]",STOP,N/A,False,,,,,,,,0.12877
town7_007375.png,STOP,"[0.97183, 0.02817]",STOP,N/A,False,,,,,,,,0.13106
town7_007380.png,STOP,"[0.96833, 0.03167]",STOP,N/A,False,,,,,,,,0.13969
town7_007382.png,STOP,"[0.96911, 0.03089]",STOP,N/A,False,,,,,,,,0.1275
town7_007393.png,STOP,"[0.96956, 0.03044]",STOP,N/A,False,,,,,,,,0.13497
town7_007395.png,STOP,"[0.97284, 0.02716]",STOP,N/A,False,,,,,,,,0.12885
town7_007398.png,STOP,"[0.96626, 0.03374]",STOP,N/A,False,,,,,,,,0.13682
town7_007405.png,STOP,"[0.97088, 0.02912]",STOP,N/A,False,,,,,,,,0.13643
town7_007413.png,STOP,"[0.96402, 0.03598]",STOP,N/A,False,,,,,,,,0.13593
town7_007418.png,STOP,"[0.96961, 0.03039]",STOP,N/A,False,,,,,,,,0.13647
town7_007425.png,STOP,"[0.97029, 0.02971]",STOP,N/A,False,,,,,,,,0.12723
town7_007429.png,STOP,"[0.97387, 0.02613]",STOP,N/A,False,,,,,,,,0.12751
town7_007430.png,STOP,"[0.97398, 0.02602]",STOP,N/A,False,,,,,,,,0.1298
town7_007433.png,STOP,"[0.96349, 0.03651]",STOP,N/A,False,,,,,,,,0.12771
town7_007438.png,STOP,"[0.97515, 0.02486]",STOP,N/A,False,,,,,,,,0.1292
town7_007440.png,STOP,"[0.97126, 0.02874]",STOP,N/A,False,,,,,,,,0.12948
town7_007446.png,STOP,"[0.97386, 0.02614]",STOP,N/A,False,,,,,,,,0.12547
town7_007449.png,STOP,"[0.93902, 0.06098]",STOP,N/A,False,,,,,,,,0.13938
town7_007467.png,GO,"[0.26724, 0.73276]",GO,N/A,False,,,,,,,,0.13591
town7_007474.png,GO,"[0.34335, 0.65665]",GO,N/A,False,,,,,,,,0.13634
town7_007481.png,GO,"[0.28679, 0.71321]",GO,N/A,False,,,,,,,,0.13286
